iteration,agent_id,fitness,x0,x1
0, 0, -106.156, 170.367, 501.145
0, 1, 658.408, -483.062, 480.134
0, 2, 105.336, -88.8538, -78.6536
0, 3, 241.8, 339.985, -31.2723
0, 4, 232.193, 263.943, -71.2883
0, 5, -390.686, -98.664, 387.358
0, 6, 142.023, -271.882, 93.5684
0, 7, 433.4, -238.242, -362.713
0, 8, -553.953, 445.33, 192.247
0, 9, 55.8142, 10.8546, -129.3
0, 10, -160.801, -232.242, -170.87
0, 11, 487.802, 321.233, 370.845
0, 12, -107.088, 225.597, 108.685
0, 13, -541.664, 403.426, 174.286
0, 14, 388.675, 407.578, -494.753
0, 15, -126.446, -9.97118, -166.137
0, 16, -37.5779, 303.831, -233.321
0, 17, 64.7448, 47.7724, 51.7311
0, 18, -103.029, 256.473, 151.637
0, 19, 333.021, 12.5044, 462.67
0, 20, -127.191, 392.603, 277.554
0, 21, 97.7115, -235.463, 213.522
0, 22, -362.704, 377.013, 157.313
0, 23, -461.421, -355.324, 196.62
0, 24, -168.907, 288.069, 286.618
0, 25, -99.4831, 10.1596, 122.388
0, 26, -7.13587, 13.6848, 36.3796
0, 27, 105.603, 284.51, -288.476
0, 28, 465.65, -381.22, -230.732
0, 29, 16.1567, -210.916, -16.4475
0, 30, -14.2433, 41.3525, -425.796
0, 31, 347.606, 145.153, -498.032
0, 32, -112.398, 91.9718, -17.4639
0, 33, 419.251, -7.77329, -471.001
0, 34, 184.979, -8.41957, -260.126
0, 35, 378.113, -486.89, -95.4365
0, 36, 148.803, -65.3088, 123.688
0, 37, 478.804, -230.334, 394.866
0, 38, 296.307, 219.693, -396.478
0, 39, -252.941, -284.079, 172.553
0, 40, 206.711, -174.126, 335.846
0, 41, -17.7951, 300.145, -103.514
0, 42, 457.024, -442.952, 279.374
0, 43, 620.333, 474.944, 286.444
0, 44, 66.8524, 424.387, 500.976
0, 45, -461.742, 401.709, 137.648
0, 46, -139.805, -102.126, -322.275
0, 47, 319.875, 202.048, 470.839
0, 48, -2.11516, -9.7053, 205.074
0, 49, 162.008, -75.4763, 95.381
0, 50, 68.2661, -193.676, -447.901
0, 51, -254.501, 472.188, -278.869
0, 52, -114.262, -364.337, 72.3454
0, 53, -492.203, 291.748, 474.635
0, 54, -23.1691, -147.115, -169.543
0, 55, -301.448, 332.015, -130.566
0, 56, -406.487, 4.11113, 361.607
0, 57, -366.369, -487.861, -16.5843
0, 58, 206.034, -57.3871, 103.437
0, 59, -253.84, -266.071, -2.42796
0, 60, 297.622, 160.472, -186.238
0, 61, -88.6319, -467.725, -165.668
0, 62, -63.4827, -59.4746, 348.676
0, 63, 239.263, 237.754, 417.639
0, 64, -19.5837, 224.983, -312.84
0, 65, 86.7537, -343.893, 92.8521
0, 66, 98.8469, 154.416, -478.112
0, 67, 386.284, -361.756, -346.438
0, 68, -125.123, -223.377, 449.99
0, 69, 103.159, -507.741, 203.138
0, 70, 431.359, 257.02, 330.243
0, 71, 196.704, -189.816, -377.15
0, 72, 9.50942, 19.1826, -219.44
0, 73, 113.725, 257.861, -52.0184
0, 74, 307.686, 170.193, 153.47
0, 75, 197.228, -161.394, 184.877
0, 76, 141.604, -36.0827, 111.664
0, 77, -581.971, 307.95, 504.592
0, 78, 825.332, 456.959, -464.649
0, 79, 135.466, 478.842, -366.423
0, 80, -344.765, 462.929, 185.091
0, 81, -137.187, 365.313, -491.835
0, 82, -140.235, 254.369, -20.8061
0, 83, 110.217, -49.1987, 124.869
0, 84, -111.386, -321.74, -439.185
0, 85, -100.254, 289.098, 69.6635
0, 86, -172.408, -395.334, 161.782
0, 87, 21.8518, -424.383, 150.468
0, 88, -54.2963, 459.213, 46.1955
0, 89, -279.109, 399.066, -404.54
0, 90, -89.4569, 31.632, -212.072
0, 91, 385.624, -379.44, -252.441
0, 92, 226.603, 220.101, -106.182
0, 93, 462.53, 102.956, -491.144
0, 94, -331.875, 449.498, 403.244
0, 95, 231.322, 328.627, 1.66636
0, 96, 35.1639, -396.731, -295.032
0, 97, -114.692, -44.5843, 30.4688
0, 98, -43.994, -196.904, 75.6422
0, 99, -95.4974, -502.415, -305.344
1, 0, -106.314, 170.651, 501.351
1, 1, 658.538, -483.05, 480.279
1, 2, 105.362, -88.924, -78.5908
1, 3, 241.765, 340.075, -31.1534
1, 4, 232.535, 264.183, -71.1454
1, 5, -381.634, -98.8475, 387.092
1, 6, 141.843, -271.753, 93.6261
1, 7, 433.154, -238.07, -362.558
1, 8, -553.921, 445.307, 192.23
