iteration,agent_id,fitness,x0,x1
0, 0, -423.423, 463.063, -14.5267
0, 1, 154.001, 341.656, 176.133
0, 2, -62.7488, -2.85047, 19.7548
0, 3, 191.482, -152.345, 347.16
0, 4, 82.4401, 132.113, -334.427
0, 5, 164.645, 314.952, -65.5087
0, 6, -202.88, -240.541, -184.031
0, 7, -523.43, -296.578, 486.533
0, 8, -196.624, 337.804, 83.6617
0, 9, 75.8361, -293.861, -409.739
0, 10, 244.026, 339.924, 422.994
0, 11, 200.858, 56.2617, 252.277
0, 12, 153.097, 296.067, -351.064
0, 13, 361.781, 126.143, 199.739
0, 14, -180.306, 171.652, -290.376
0, 15, 262.118, -181.224, -156.759
0, 16, 295.847, 160.777, -186.008
0, 17, -7.90252, 267.736, -423.646
0, 18, 239.174, 101.18, 171.465
0, 19, -42.5361, 310.02, -341.298
0, 20, 336.344, 391.783, 21.1463
0, 21, -337.335, 288.733, -209.025
0, 22, -811.834, 465.517, 476.405
0, 23, 306.052, -101.481, -416.49
0, 24, 64.1945, -94.4321, 489.744
0, 25, 343.628, 151.748, -503.704
0, 26, 209.613, 480.179, -430.107
0, 27, 457.197, -133.039, -399.644
0, 28, -228.644, -232.34, 28.22
0, 29, -291.226, -212.833, 55.7542
0, 30, 366.989, 227.908, 441.744
0, 31, 402.635, -485.971, -127.929
0, 32, 379.777, 469.002, -144.955
0, 33, 181.608, -191.056, 385.163
0, 34, 301.14, -258.088, -101.428
0, 35, -61.2346, -56.43, -151.244
0, 36, -42.7115, 259.934, 455.654
0, 37, 82.8637, 310.082, 164.869
0, 38, 229.912, -183.852, 356.997
0, 39, -88.6864, -138.808, -460.082
0, 40, 309.074, -264.029, 120.662
0, 41, 749.41, 487.953, -501.441
0, 42, 401.959, 379.731, 25.4441
0, 43, 189.647, -12.2744, -234.691
0, 44, -230.007, 37.9021, 319.367
0, 45, -279.658, -142.334, -311.217
0, 46, 182.083, 258.416, 71.5409
0, 47, 403.792, 496.389, -361.77
0, 48, -190.734, 261.89, -153.791
0, 49, -491.017, -270.912, 486.362
0, 50, -238.557, -145.847, 479.579
0, 51, -437.183, -464.974, 31.2549
0, 52, -199.418, -322.348, -257.981
0, 53, 296.554, 262.348, 84.0093
0, 54, -216.379, -398.307, 338.055
0, 55, 58.7583, -299.102, 20.4467
0, 56, -59.7703, 353.765, 75.7939
0, 57, -535.585, -346.19, 186.212
0, 58, 238.802, 285.455, 403.758
0, 59, -130.303, -411.257, -377.099
0, 60, 307.047, 354.887, -1.21702
0, 61, -642.625, -297.845, 495.39
0, 62, -310.6, 340.855, -133.022
0, 63, 52.2229, -375.803, 405.34
0, 64, -144.57, -302.872, 268.248
0, 65, -490.34, -488.702, -0.2502
0, 66, -124.638, 495.235, -23.1665
0, 67, 115.298, -31.8915, 80.1325
0, 68, 220.539, -16.9649, 291.076
0, 69, 193.393, -509.812, 455.025
0, 70, -424.991, 401.887, 134.676
0, 71, -436.117, -48.7731, 415.006
0, 72, -62.4362, -154.124, -255.036
0, 73, -206.557, -296.404, -20.4209
0, 74, 433.301, -407.535, -231.793
0, 75, -187.543, 140.559, 343.694
0, 76, 152.139, 273.995, -38.8462
0, 77, 50.3503, -1.01515, -123.435
0, 78, 42.9434, -10.1085, -96.5234
0, 79, -33.4298, 306.283, 320.922
0, 80, 449.851, -134.165, -403.661
0, 81, 120.063, 37.6288, -132.71
0, 82, 266.623, -380.741, 32.7696
0, 83, 274.529, -34.9895, 294.557
0, 84, 477.83, 493.408, -87.0053
0, 85, -467.385, -345.241, 196.81
0, 86, 772.11, 467.043, 297.53
0, 87, -192.724, 414.128, 126.135
0, 88, 124.714, 169.269, 169.95
0, 89, -8.7156, 57.3826, 10.8785
0, 90, -99.9889, -133.028, -259.018
0, 91, 143.806, -149.88, 290.365
0, 92, 360.421, -90.4014, 318.022
0, 93, -67.4968, -483.166, 81.8418
0, 94, -141.202, -249.804, -508.92
0, 95, -232.809, -241.481, -178.273
0, 96, -329.391, -463.807, -207.639
0, 97, 28.9132, -10.3289, -10.4583
0, 98, -367.275, 391.735, -89.7441
0, 99, 132.506, 260.348, 405.423
1, 0, -423.502, 463.273, -14.2911
1, 1, 150.939, 341.905, 176.383
1, 2, -62.7003, -3.06091, 19.8987
1, 3, 186.23, -152.157, 347.451
1, 4, 82.1996, 132.155, -334.161
1, 5, 165.302, 314.796, -65.2281
1, 6, -203.141, -240.819, -184.272
1, 7, -523.694, -296.857, 486.708
1, 8, -196.665, 338.061, 83.8702
1, 9, 76.0306, -293.928, -409.494
1, 10, 234.919, 340.048, 423.247
1, 11, 198.973, 56.2463, 252.137
1, 12, 153.208, 296.269, -351.19
1, 13, 359.861, 126.264, 199.869
1, 14, -179.826, 171.437, -290.124
1, 15, 262.234, -181.496, -156.646
1, 16, 295.875, 161.006, -185.802
1, 17, -7.90456, 267.63, -423.463
1, 18, 233.783, 101.058, 171.336
1, 19, -42.7879, 309.918, -341.58
1, 20, 270.78, 36.8678, 254.413
1, 21, -233.73, 306.713, -151.207
1, 22, -342.111, 283.531, 453.4
1, 23, 229.227, 7.30728, -512
1, 24, 43.3535, 33.7404, -35.1749
1, 25, -87.4105, 155.044, -381.667
1, 26, -448.459, 307.943, -459.302
1, 27, 67.2927, -31.4312, -512
1, 28, -317.03, -238.971, -255.511
1, 29, 188.062, -235.151, 110.888
1, 30, -230.279, 197.953, 507.411
1, 31, 47.6732, -512, 210.992
1, 32, 423.505, 463.32, -129.302
1, 33, 418.66, -360.639, 15.894
1, 34, -225.949, 127.244, -433.243
1, 35, -185.619, 117.547, 119.683
1, 36, -658.886, 417.412, -365.938
1, 37, -541.393, 312.979, 200.804
1, 38, 15.7143, -173.047, 512
1, 39, 360.368, -27.8951, -434.543
1, 40, -382.094, -375.032, 149.606
1, 41, -674.09, 285.074, -501.602
1, 42, -140.841, 461.025, 39.4158
1, 43, -409.85, -121.866, -512
1, 44, 500.674, 176.247, 455.288
1, 45, 408.697, -349.305, -341.305
1, 46, 461.288, 57.0629, 512
1, 47, -247.385, 509.907, -180.77
1, 48, -343.081, 349.385, -129.584
1, 49, -207.524, -185.339, 285.259
1, 50, 478.912, 52.9275, 512
1, 51, 273.407, -426.865, 246.223
1, 52, -192.337, -413.241, -375.595
1, 53, -142.951, 72.7292, 121.713
1, 54, -153.262, -512, 339.401
1, 55, -23.6926, 121.292, 94.9047
1, 56, 208.428, 396.834, 256.788
1, 57, -7.39787, -512, 212.571
1, 58, -414.63, 512, -207.673
1, 59, 101.463, -512, -207.037
1, 60, 163.839, 390.582, 210.329
1, 61, 452.218, -512, 466.921
1, 62, -190.435, 286.823, -147.952
1, 63, 323.612, -426.759, -237.256
1, 64, 445.028, -273.2, 427.009
1, 65, 175.771, -512, -94.5468
1, 66, 109.408, -224.619, 105.349
1, 67, -214.129, -76.9819, 168.024
1, 68, 162.691, -234.508, 432.168
1, 69, 1049.13, -512, 512
1, 70, -58.6695, 512, -164.355
1, 71, -51.6976, -416.87, 435.911
1, 72, -98.2483, -137.439, -44.999
1, 73, 152.611, 153.527, -23.9094
1, 74, 681.784, -409.516, -512
1, 75, 496.998, -40.4641, 512
1, 76, 202.848, 477.432, 101.416
1, 77, -253.76, -92.9437, -277.945
1, 78, 47.2938, 31.042, 92.252
1, 79, 46.6248, 334.544, 128.034
1, 80, -335.378, 44.8182, 379.864
1, 81, 139.722, 294.488, -347.713
1, 82, 180.513, -346.56, -179.705
1, 83, 242.585, 200.763, 140.803
1, 84, 22.7856, 151.439, 83.3963
1, 85, 39.9264, 40.329, -27.2041
1, 86, -240.685, 166.587, -246.434
1, 87, 373.681, -495.225, 153.836
1, 88, 76.3371, -127.201, 146.147
1, 89, 62.4917, -114.529, 127.409
1, 90, 256.514, -245.76, -107.906
1, 91, 492.845, 397.318, 49.3862
1, 92, -219.08, 48.7509, -409.093
1, 93, 232.865, -155.829, -199.979
1, 94, 123.48, 383.94, 87.5267
1, 95, -1.3591, 202.198, 151.232
1, 96, 205.387, -6.01037, -247.734
1, 97, -168.649, 405.429, 467.548
1, 98, 69.9836, 461.213, 147.721
1, 99, 263.035, 310.246, -21.1459
2, 0, -423.556, 463.398, -14.1659
2, 1, -314.741, 512, 15.4202
2, 2, -25.0645, -59.4963, -269.769
2, 3, -45.3804, -163.726, 216.461
2, 4, -302.305, 177.752, 333.671
2, 5, 347.425, 452.212, 80.7126
2, 6, 64.1801, -115.951, 10.4026
2, 7, -523.701, -296.728, 486.813
