iteration,fitness,x0,x1
0, 717.443, -280.566, 391.649
1, -808.494, -312.774, 510.634
2, -808.558, -312.863, 510.612
3, -808.494, -312.774, 510.634
4, -808.526, -312.819, 510.623
5, -808.561, -312.928, 510.55
6, -808.564, -312.938, 510.543
7, -808.537, -312.932, 510.519
8, -957.41, 512, 404.327
9, -957.372, 511.989, 404.3
10, -957.361, 511.964, 404.313
11, -957.341, 511.966, 404.291
12, -957.365, 511.967, 404.314
13, -957.346, 511.966, 404.296
14, -957.344, 511.982, 404.278
15, -957.322, 511.966, 404.272
16, -957.41, 512, 404.327
17, -957.39, 511.994, 404.313
18, -957.384, 511.98, 404.32
19, -957.372, 511.982, 404.307
20, -957.387, 511.982, 404.321
21, -957.375, 511.981, 404.31
22, -957.374, 511.992, 404.298
23, -957.359, 511.981, 404.294
24, -957.348, 511.98, 404.285
25, -957.362, 511.989, 404.289
26, -957.375, 512, 404.292
27, -957.376, 512, 404.293
28, -957.378, 511.993, 404.302
29, -957.386, 511.992, 404.31
30, -957.373, 511.984, 404.306
31, -957.37, 511.988, 404.3
32, -957.374, 511.987, 404.304
33, -957.364, 511.98, 404.301
34, -957.365, 511.98, 404.302
35, -957.357, 511.979, 404.295
36, -957.351, 511.977, 404.29
37, -957.346, 511.97, 404.293
38, -957.338, 511.968, 404.286
39, -957.337, 511.962, 404.291
40, -957.339, 511.96, 404.295
41, -957.326, 511.954, 404.288
42, -957.328, 511.953, 404.291
43, -957.32, 511.952, 404.284
44, -957.324, 511.957, 404.284
45, -957.317, 511.952, 404.28
46, -957.319, 511.951, 404.284
47, -957.321, 511.957, 404.28
48, -957.323, 511.953, 404.286
49, -957.319, 511.95, 404.285
