iteration,fitness,x0,x1
0, -202.17, 210.749, -42.6427
1, -618.053, -162.696, -512
2, -617.858, -162.62, -511.878
3, -694.102, 400.834, -361.279
4, -694.168, 400.841, -361.342
5, -694.15, 400.86, -361.302
6, -857.715, 351.41, 512
7, -857.685, 351.383, 511.996
8, -857.673, 351.367, 512
9, -857.655, 351.371, 511.975
10, -857.692, 351.386, 512
11, -857.714, 351.409, 512
12, -857.702, 351.396, 512
13, -857.682, 351.376, 512
14, -954.676, 512, 405.355
15, -954.666, 512, 405.345
16, -954.656, 512, 405.335
17, -954.634, 511.988, 405.325
18, -954.652, 511.995, 405.336
19, -954.641, 511.996, 405.325
20, -954.648, 512, 405.327
21, -954.658, 512, 405.338
22, -954.655, 512, 405.335
23, -954.655, 511.992, 405.343
24, -954.643, 511.981, 405.341
25, -954.634, 511.982, 405.331
26, -954.645, 511.986, 405.339
27, -954.651, 511.983, 405.347
28, -954.644, 511.976, 405.347
29, -954.653, 511.975, 405.357
30, -954.65, 511.98, 405.349
31, -954.661, 511.985, 405.355
32, -954.651, 511.983, 405.348
33, -954.656, 511.982, 405.353
34, -954.648, 511.981, 405.345
35, -954.646, 511.982, 405.343
36, -954.646, 511.987, 405.339
37, -954.644, 511.986, 405.338
38, -954.648, 511.984, 405.343
39, -954.655, 511.985, 405.35
40, -954.662, 511.989, 405.352
41, -954.661, 511.989, 405.352
42, -954.667, 511.988, 405.359
43, -954.665, 511.991, 405.353
44, -954.67, 511.993, 405.357
45, -954.667, 511.987, 405.36
46, -954.671, 511.993, 405.357
47, -954.67, 511.998, 405.351
48, -954.678, 512, 405.357
49, -954.675, 511.998, 405.357
