iteration,fitness,x0,x1
0, -459.265, -503.222, 33.4406
1, -888.884, -470.561, 383.373
2, -888.9, -470.577, 383.374
3, -888.895, -470.572, 383.373
4, -888.873, -470.609, 383.315
5, -888.939, -470.623, 383.366
6, -888.933, -470.61, 383.374
7, -888.874, -470.588, 383.336
8, -888.913, -470.636, 383.328
9, -888.92, -470.592, 383.38
10, -888.879, -470.576, 383.353
11, -888.876, -470.58, 383.347
12, -888.908, -470.602, 383.357
13, -888.905, -470.62, 383.336
14, -888.884, -470.561, 383.373
15, -952.132, 512, 401.411
16, -952.137, 511.989, 401.427
17, -952.156, 512, 401.435
18, -952.163, 512, 401.442
19, -952.153, 511.985, 401.447
20, -952.138, 511.984, 401.433
21, -952.135, 511.991, 401.423
22, -952.111, 511.979, 401.411
23, -952.098, 511.975, 401.402
24, -952.089, 511.971, 401.397
25, -956.634, 512, 402.904
26, -956.64, 512, 402.91
27, -956.644, 512, 402.914
28, -956.638, 511.99, 402.917
29, -956.627, 511.989, 402.908
30, -956.625, 511.994, 402.9
31, -956.608, 511.986, 402.892
32, -956.599, 511.983, 402.886
33, -956.592, 511.979, 402.882
34, -956.595, 511.974, 402.89
35, -956.585, 511.971, 402.883
36, -956.589, 511.978, 402.881
37, -956.586, 511.972, 402.884
38, -956.598, 511.976, 402.891
39, -956.601, 511.976, 402.895
40, -956.59, 511.97, 402.889
41, -956.592, 511.973, 402.889
42, -956.593, 511.978, 402.885
43, -956.595, 511.983, 402.881
44, -956.589, 511.978, 402.881
45, -956.582, 511.976, 402.875
46, -956.58, 511.978, 402.87
47, -956.582, 511.983, 402.868
48, -956.586, 511.984, 402.872
49, -956.591, 511.986, 402.874
