iteration,fitness,x0,x1
0, 465.6, 506.936, 337.333
1, -696.465, 512, 466.674
2, -830.233, 492.824, 385.459
3, -830.211, 492.764, 385.507
4, -830.136, 492.735, 385.448
5, -830.233, 492.824, 385.459
6, -830.222, 492.794, 385.483
7, -830.18, 492.778, 385.449
8, -830.174, 492.772, 385.449
9, -840.57, 346.374, 512
10, -840.568, 346.372, 512
11, -840.542, 346.37, 511.974
12, -861.699, 357.239, 512
13, -861.697, 357.236, 512
14, -861.701, 357.256, 511.983
15, -861.703, 357.26, 511.981
16, -932.101, 512, 408.219
17, -932.087, 512, 408.204
18, -932.09, 511.987, 408.22
19, -932.099, 511.992, 408.223
20, -932.093, 511.979, 408.23
21, -932.094, 511.972, 408.237
22, -932.104, 511.973, 408.247
23, -932.095, 511.976, 408.234
24, -932.09, 511.982, 408.225
25, -932.09, 511.975, 408.231
26, -932.093, 511.971, 408.237
27, -932.082, 511.96, 408.236
28, -932.073, 511.962, 408.226
29, -932.084, 511.971, 408.229
30, -932.091, 511.975, 408.232
31, -932.093, 511.983, 408.226
32, -932.097, 511.987, 408.227
33, -932.097, 511.993, 408.221
34, -932.105, 511.994, 408.228
35, -932.101, 511.994, 408.224
36, -932.09, 511.989, 408.218
37, -932.096, 511.987, 408.225
38, -932.103, 511.987, 408.232
39, -932.102, 511.983, 408.236
40, -942.26, 512, 407.517
41, -942.264, 512, 407.52
42, -942.264, 511.998, 407.523
43, -942.266, 512, 407.522
44, -942.268, 511.999, 407.525
45, -942.264, 512, 407.521
46, -942.264, 511.993, 407.527
47, -942.258, 511.988, 407.526
48, -942.259, 511.985, 407.529
49, -942.253, 511.981, 407.527
