iteration,fitness,x0,x1
0, 60.0348, -428.379, -487.86
1, -739.375, -491.425, 375.74
2, -792.818, -295.108, 512
3, -857.453, -452.197, 376.187
4, -857.453, -452.197, 376.187
5, -942.504, 512, 407.761
6, -942.544, 512, 407.8
7, -942.506, 512, 407.763
8, -942.473, 511.986, 407.743
9, -942.474, 511.959, 407.77
10, -955.795, 512, 402.055
11, -955.804, 512, 402.064
12, -955.812, 512, 402.072
13, -955.824, 511.992, 402.092
14, -955.819, 511.989, 402.09
15, -955.804, 511.99, 402.074
16, -955.79, 511.99, 402.06
17, -955.787, 511.974, 402.073
18, -955.805, 511.988, 402.078
19, -955.802, 511.986, 402.075
20, -955.788, 511.987, 402.06
21, -955.764, 511.97, 402.054
22, -955.756, 511.966, 402.049
23, -956.24, 512, 402.505
24, -956.244, 512, 402.509
25, -957.52, 512, 404.438
26, -957.509, 511.995, 404.431
27, -957.513, 512, 404.43
28, -957.507, 512, 404.425
29, -957.504, 512, 404.421
30, -957.496, 512, 404.414
31, -957.485, 511.995, 404.408
32, -957.483, 511.993, 404.407
33, -957.479, 511.992, 404.404
34, -957.484, 511.999, 404.402
35, -958.477, 512, 403.942
36, -958.474, 512, 403.939
37, -958.477, 512, 403.942
38, -958.482, 512, 403.946
39, -958.482, 511.995, 403.952
40, -958.481, 511.99, 403.956
41, -958.487, 511.994, 403.958
42, -958.478, 511.988, 403.955
43, -958.474, 511.982, 403.957
44, -958.467, 511.979, 403.953
45, -958.469, 511.982, 403.952
46, -958.468, 511.984, 403.949
47, -958.468, 511.986, 403.946
48, -958.466, 511.989, 403.942
49, -958.46, 511.986, 403.938
