iteration,fitness,x0,x1
0, 62.5869, -422.151, -412.396
1, -859.596, 359.521, 512
2, -859.466, 359.392, 511.998
3, -859.442, 359.366, 512
4, -859.418, 359.388, 511.949
5, -859.493, 359.447, 511.967
6, -859.514, 359.481, 511.953
7, -859.506, 359.469, 511.958
8, -859.51, 359.47, 511.96
9, -859.48, 359.439, 511.961
10, -859.479, 359.453, 511.944
11, -859.475, 359.469, 511.922
12, -868.871, -478.24, 384.985
13, -868.869, -478.221, 385.002
14, -868.852, -478.199, 385.006
15, -868.87, -478.204, 385.02
16, -868.858, -478.207, 385.004
17, -868.872, -478.222, 385.003
18, -868.88, -478.227, 385.008
19, -868.865, -478.222, 384.997
20, -949.625, 512, 406.408
21, -949.609, 511.992, 406.399
22, -949.619, 511.994, 406.409
23, -949.609, 511.993, 406.399
24, -949.612, 511.997, 406.398
25, -949.597, 511.993, 406.387
26, -949.602, 511.997, 406.388
27, -949.586, 511.988, 406.38
28, -949.595, 511.988, 406.39
29, -949.608, 511.995, 406.396
30, -949.606, 512, 406.389
31, -949.607, 512, 406.39
32, -949.594, 511.991, 406.386
33, -949.593, 511.995, 406.38
34, -949.586, 511.996, 406.373
35, -949.587, 512, 406.37
36, -949.581, 511.993, 406.371
37, -949.594, 512, 406.378
38, -949.596, 511.998, 406.382
39, -949.604, 512, 406.387
40, -949.605, 512, 406.388
41, -949.609, 511.998, 406.394
42, -949.601, 511.997, 406.387
43, -949.595, 511.991, 406.387
44, -949.596, 511.989, 406.389
45, -949.593, 511.991, 406.385
46, -949.601, 511.998, 406.386
47, -949.602, 512, 406.385
48, -949.6, 511.998, 406.385
49, -949.601, 511.999, 406.386
