iteration,fitness,x0,x1
0, -347.686, 349.987, -128.779
1, -858.035, 332.694, 493.475
2, -857.891, 332.582, 493.439
3, -857.805, 332.536, 493.398
4, -952.483, 512, 401.767
5, -952.483, 512, 401.767
6, -952.47, 512, 401.754
7, -952.463, 511.968, 401.779
8, -952.459, 511.954, 401.789
9, -952.458, 511.937, 401.805
10, -952.465, 511.942, 401.808
11, -952.463, 511.948, 401.8
12, -952.445, 511.942, 401.787
13, -952.418, 511.938, 401.764
14, -952.393, 511.931, 401.745
15, -952.395, 511.918, 401.761
16, -952.385, 511.923, 401.746
17, -952.391, 511.935, 401.74
18, -952.376, 511.924, 401.736
19, -952.375, 511.933, 401.726
20, -952.387, 511.945, 401.726
21, -952.396, 511.952, 401.728
22, -952.383, 511.946, 401.72
23, -952.379, 511.94, 401.722
24, -952.378, 511.94, 401.721
25, -955.052, 512, 405.733
26, -955.057, 512, 405.738
27, -955.05, 511.995, 405.737
28, -958.283, 512, 403.746
29, -958.284, 511.995, 403.753
30, -958.29, 511.999, 403.753
31, -958.284, 512, 403.747
32, -958.27, 511.992, 403.742
33, -958.26, 511.987, 403.737
34, -958.266, 511.988, 403.741
35, -958.266, 511.987, 403.742
36, -958.266, 511.99, 403.739
37, -958.266, 511.983, 403.746
38, -958.263, 511.977, 403.749
39, -958.26, 511.98, 403.742
40, -958.269, 511.987, 403.744
41, -958.274, 511.986, 403.751
42, -958.278, 511.993, 403.748
43, -958.272, 511.988, 403.747
44, -958.27, 511.989, 403.743
45, -958.269, 511.991, 403.741
46, -958.271, 511.992, 403.742
47, -958.276, 511.992, 403.747
48, -958.265, 511.987, 403.741
49, -958.27, 511.991, 403.741
