iteration,fitness,x0,x1
0, 205.066, -179.15, 198.476
1, -701.518, -299.402, -467.126
2, -701.452, -299.413, -467.045
3, -701.525, -299.433, -467.101
4, -701.489, -299.379, -467.12
5, -791.734, 458.248, 417.08
6, -791.704, 458.263, 417.035
7, -791.759, 458.304, 417.059
8, -791.713, 458.285, 417.026
9, -791.702, 458.309, 416.994
10, -860.317, 339.355, 503.871
11, -860.287, 339.336, 503.858
12, -860.326, 339.354, 503.88
13, -860.318, 339.331, 503.894
14, -860.307, 339.315, 503.898
15, -860.324, 339.325, 503.906
16, -860.333, 339.326, 503.913
17, -860.324, 339.327, 503.903
18, -860.3, 339.315, 503.891
19, -860.297, 339.315, 503.888
20, -860.297, 339.308, 503.894
21, -932.858, 512, 408.976
22, -932.849, 512, 408.967
23, -932.842, 512, 408.96
24, -932.834, 512, 408.952
25, -932.839, 511.993, 408.964
26, -932.854, 511.998, 408.974
27, -932.838, 511.992, 408.963
28, -932.834, 511.99, 408.962
29, -932.833, 511.999, 408.952
30, -938.232, 512, 399.954
31, -938.234, 512, 399.957
32, -958.27, 512, 403.733
33, -958.278, 512, 403.741
34, -958.265, 511.995, 403.733
35, -958.262, 511.993, 403.731
36, -958.26, 512, 403.723
37, -958.253, 512, 403.715
38, -958.259, 512, 403.722
39, -958.251, 511.998, 403.716
40, -958.246, 511.999, 403.709
41, -958.24, 512, 403.702
42, -958.244, 512, 403.707
43, -958.238, 511.998, 403.703
44, -958.241, 511.994, 403.709
45, -958.244, 511.993, 403.714
46, -958.246, 511.995, 403.714
47, -958.249, 511.994, 403.718
48, -958.244, 511.993, 403.714
49, -958.247, 511.997, 403.713
