iteration,agent_id,fitness,x0,x1
0, 0, -53.5766, 290.945, 74.3413
0, 1, -259.084, 145.787, 94.0129
0, 2, -448.931, -48.9463, 394.868
0, 3, 311.333, 386.755, -449.961
0, 4, -287.483, 325.213, -182.852
0, 5, 560.255, 320.072, 396.148
0, 6, -73.2386, -488.228, 76.4135
0, 7, 354.857, 411.212, -501.238
0, 8, 167.802, -452.674, -122.493
0, 9, -283.543, -503.41, 300.667
0, 10, 45.9012, -244.41, 59.1228
0, 11, -137.494, -157.648, -327.04
0, 12, 217.213, -40.3395, -411.533
0, 13, -51.5015, -22.5871, 47.6819
0, 14, 120.33, 19.5769, 69.2379
0, 15, 25.3672, 426.554, -109.041
0, 16, -294.158, -310.389, 155.553
0, 17, 150.001, 186.759, -212.507
0, 18, 427.114, 118.603, 429.156
0, 19, 176.052, -469.152, 305.635
0, 20, -51.6317, -276.975, -70.4161
0, 21, -116.204, -277.025, 25.5062
0, 22, -173.759, -413.82, -474.044
0, 23, 138.495, -308.255, 19.3128
0, 24, 198.43, -341.512, -181.084
0, 25, -74.2939, 224.09, -424.588
0, 26, 31.6097, -266.082, 451.57
0, 27, -289.241, 376.677, -331.007
0, 28, 80.3519, -254.654, 170.869
0, 29, -227.137, -184.746, 43.0567
0, 30, 29.449, -13.9197, -204.425
0, 31, 82.3672, 156.615, -312.714
0, 32, -205.038, -369.023, -458.443
0, 33, 292.896, 32.6129, 241.023
0, 34, -171.243, -334.127, 469.505
0, 35, -55.1054, -110.637, -116.018
0, 36, 23.2757, 53.607, -15.8006
0, 37, -123.056, -123.931, 189.691
0, 38, -151.749, 438.854, -329.37
0, 39, 61.2742, -25.4639, -8.04317
0, 40, -124.442, 426.532, 9.44829
0, 41, -145.914, -78.2174, -148.068
0, 42, -222.058, -330.056, -388.234
0, 43, -88.3532, 47.1825, -1.82114
0, 44, 460.677, -219.638, -334.573
0, 45, 139.239, -250.913, -133.044
0, 46, 201.308, 66.0807, 430.869
0, 47, 229.376, 509.02, -347.758
0, 48, 44.3268, 468.013, -352.557
0, 49, -662.206, -421.283, 368.243
0, 50, -12.9437, -50.5953, 11.5824
0, 51, -171.454, -243.467, -194.723
0, 52, -123.136, -221.894, -142.146
0, 53, 206.582, 247.738, 104.452
0, 54, -31.3355, 103.454, -238.041
0, 55, 134.62, 392.32, 93.222
0, 56, 136.964, -210.403, -31.6445
0, 57, -350.566, -283.515, 299.873
0, 58, -755.674, 373.729, 505.128
0, 59, 227.79, -230.631, 159.964
0, 60, -84.0244, -173.009, 287.497
0, 61, -140.283, 424.742, -316.659
0, 62, 446.02, 131.409, 410.83
0, 63, -428.59, -191.677, -488.752
0, 64, 240.254, 397.725, -217.83
0, 65, 475.281, 450.677, 307.444
0, 66, -64.0703, -46.0667, 56.5207
0, 67, 122.659, 148.017, 134.269
0, 68, 107.298, 501.384, -413.975
0, 69, -118.176, -132.054, 72.5521
0, 70, 98.8054, 224.282, 323.188
0, 71, -529.981, -499.645, -2.08736
0, 72, -673.404, -456.055, -366.724
0, 73, -62.6673, 266.833, -297.184
0, 74, 219.03, 123.295, -472.982
0, 75, -113.921, 57.0931, 402.255
0, 76, 2.7085, 422.35, 493.232
0, 77, -40.9645, -36.7232, -56.5513
0, 78, 44.8124, -66.6135, -67.6538
0, 79, 284.414, 21.5381, 234.419
0, 80, -836.287, 455.428, 475.766
0, 81, -248.448, 139.784, 94.3682
0, 82, 133.368, 199.356, 11.536
0, 83, 179.814, 147.165, -481.119
0, 84, 182.638, 71.4113, 204.245
0, 85, -195.597, 82.362, 117.328
0, 86, -91.8119, 149.954, -136.019
0, 87, -275.738, 485.943, -16.2628
0, 88, 137.111, 157.871, 153.368
0, 89, -4.50274, -75.2898, 477.77
0, 90, -172.297, -199.941, -256.863
0, 91, 244.245, -241.791, 90.5226
0, 92, 298.495, 334.652, -20.062
0, 93, -182.605, 259.258, 501.838
0, 94, 88.7498, 356.797, -184.466
0, 95, 174.912, 110.941, -316.19
0, 96, 379.358, -511.036, 122.561
0, 97, -87.582, 211.2, 111.405
0, 98, -37.5537, 178.065, 203.588
0, 99, 318.981, -48.9942, -424.582
1, 0, -53.62, 290.998, 74.3041
1, 1, -257.175, 146.047, 94.0805
1, 2, -448.908, -49.1492, 394.816
1, 3, 311.249, 386.722, -449.867
1, 4, -287.709, 325.179, -183.114
1, 5, 560.117, 319.906, 396.199
1, 6, -73.4386, -488.37, 76.2706
1, 7, 354.899, 411.265, -501.401
1, 8, 167.838, -452.462, -122.343
1, 9, -266.82, -503.503, 300.869
1, 10, 45.8737, -244.705, 59.1414
1, 11, -137.559, -157.698, -326.826
1, 12, 216.192, -40.4625, -411.241
1, 13, -51.3311, -22.3664, 47.8332
1, 14, 121.291, 19.4302, 69.1842
1, 15, 25.3355, 426.679, -109.202
1, 16, -293.921, -310.247, 155.273
1, 17, 150.123, 186.475, -212.689
1, 18, 427.177, 118.656, 429.228
1, 19, 173.432, -469.244, 305.574
1, 20, 78.9837, -138.026, -172.455
1, 21, 255.661, -424.212, 209.386
1, 22, 109.749, -97.803, -460.144
1, 23, -33.6389, -113.101, -62.3441
1, 24, -269.766, -393.134, -314.971
1, 25, 333.134, 264.733, -343.39
1, 26, 416.584, -203.415, 180.113
1, 27, 533.406, 123.992, -512
1, 28, 658.111, -512, 186.054
1, 29, -71.3165, 66.858, 79.4521
1, 30, -216.711, -84.6008, -302.438
1, 31, 14.5447, -93.9848, -139.093
1, 32, -509.343, -357.382, -377.548
1, 33, 378.234, -237.018, 415.262
1, 34, 490.893, -329.794, 419.162
1, 35, -352.925, -117.648, -294.152
1, 36, 55.986, 128.863, 47.3076
1, 37, 234.688, -130.031, 512
1, 38, 416.755, 458.816, -438.689
1, 39, 46.6753, -28.168, -17.3549
1, 40, 181.849, 512, -34.5635
1, 41, -118.02, -86.8184, -154.466
1, 42, 132.313, -406.742, -459.77
1, 43, 222.844, 386.428, -436.527
1, 44, 247.646, -272.285, -97.7329
1, 45, 227.503, -159.647, -153.404
1, 46, -253.763, 266.454, 512
1, 47, 204.806, 512, -410.89
1, 48, -403.444, 449.23, -388.943
1, 49, 411.819, -512, 108.31
1, 50, -14.6212, -73.2555, 65.1284
1, 51, -220.388, -146.961, -469.5
1, 52, 166.626, -314.093, -128.514
1, 53, -135.866, 448.34, 149.747
1, 54, -32.9861, -130.787, -88.5523
1, 55, -168.093, 268.736, -7.44261
1, 56, -549.098, -512, 268.888
1, 57, -391.339, -505.117, -407.082
1, 58, -148.462, 223.215, -0.847703
1, 59, -167.934, -512, -401.616
1, 60, -394.154, -281.855, 293.303
1, 61, 170.527, 276.698, -106.444
1, 62, 512.824, 43.4286, 512
1, 63, -367.769, -133.945, -489.457
1, 64, -397.584, 512, -197.032
1, 65, 570.734, 512, -364.513
1, 66, 214.628, -248.059, 119.928
1, 67, 403.025, 116.345, 425.444
1, 68, 240.53, 105.15, 170.774
1, 69, -312.453, -456.861, 72.1751
1, 70, -371.443, 1.24956, 354.258
1, 71, -321.544, -512, -44.1298
1, 72, -424.638, -512, -433.386
1, 73, -43.2393, 96.7854, -234.433
1, 74, 106.593, -21.5802, -405.056
1, 75, 411.475, 75.3449, 504.14
1, 76, -55.7782, 363.176, -45.358
1, 77, -144.865, 372.588, 239.966
1, 78, -157.707, 202.289, -30.4917
1, 79, 72.6269, -16.3767, 452.474
1, 80, 147.426, 93.441, 30.0567
1, 81, 163.916, 295.112, 273.247
1, 82, 213.818, -170.037, 148.497
1, 83, 174.779, -227.47, -93.9444
1, 84, -301.736, -114.636, -500.647
1, 85, -350.877, -297.912, 182.158
1, 86, -798.273, 431.515, 459.588
1, 87, -170.668, 154.204, 59.264
1, 88, 709.902, 351.762, 325.57
1, 89, -355.833, -192.827, 264.152
1, 90, -113.568, -205.102, 35.3142
1, 91, 153.109, 178.137, -377.21
1, 92, -272.947, 275.743, 472.775
1, 93, 100.353, 145.409, 119.318
1, 94, 70.1788, -491.75, 89.197
1, 95, -64.0261, -93.8366, -104.069
1, 96, 154.385, 199.907, 22.6326
1, 97, -232.962, -287.059, -56.8777
1, 98, 115.347, 468.531, 151.871
1, 99, -78.3693, 492.149, 209.868
2, 0, -53.6725, -403.979, 47.6096
2, 1, -503.222, 512, 63.5596
2, 2, -450.054, -49.1657, 394.863
2, 3, 361.506, -58.7056, -447.409
2, 4, -287.644, 325.096, -183.089
2, 5, -67.4617, -242.523, -243.891
2, 6, -219.343, -491.339, 339.494
2, 7, -342.514, 361.809, 256.854
2, 8, -304.627, -512, -301.435
2, 9, -493.114, -512, 293.503
2, 10, -66.2432, -200.094, -288.104
2, 11, -7.59025, -35.028, 61.6173
2, 12, 37.2931, -46.8667, -4.69299
2, 13, 234.758, -262.922, 65.1087
2, 14, -205.667, 225.063, -24.5746
2, 15, -41.5192, 122.217, -83.8875
2, 16, -281.212, -310.389, 155.182
2, 17, -117.727, 100.871, -117.48
2, 18, -124.726, -157.418, -105.279
2, 19, 235.995, -224.869, 343.014
2, 20, -110.296, -78.5983, -10.8809
2, 21, 229.198, 433.367, 113.32
2, 22, 682.013, -409.769, -512
2, 23, 145.137, -154.733, -131.433
2, 24, -308.97, -469.591, -205.433
2, 25, 163.372, -252.537, 181.316
2, 26, -101.289, 149.558, -279.289
2, 27, -34.8493, -286.915, -80.512
2, 28, 369.611, 424.589, 48.2544
2, 29, -95.7587, 59.9292, 95.1547
2, 30, -132.991, 469.715, -48.6349
2, 31, -119.468, -216.362, -136.291
2, 32, -509.478, -357.485, -377.623
2, 33, -53.3913, 92.909, 82.0269
2, 34, 253.944, 76.2707, 432.642
2, 35, -352.837, -117.686, -294.026
2, 36, 1.63927, 63.2122, -235.731
2, 37, 65.4513, -164.893, 512
2, 38, 419.474, -446.963, -85.3238
2, 39, 339.53, 337.291, -256.196
2, 40, 173.204, 248.9, -128.476
2, 41, -271.101, -250.294, -174.384
2, 42, -330.209, -512, -43.4152
2, 43, 461.615, 512, 173.076
2, 44, 475.087, 413.937, 264.507
2, 45, 218.66, -238.986, -77.3419
2, 46, -126.168, 512, 512
2, 47, -401.494, 512, -214.649
2, 48, -403.358, 449.195, -388.861
2, 49, -89.6026, 132.699, -148.967
2, 50, 36.2304, 31.3634, -149.839
2, 51, 320.142, -272.478, -328.776
2, 52, 175.349, -216.672, -74.9503
2, 53, -126.168, 512, 512
2, 54, 37.6912, 159.489, -134.124
2, 55, -66.5182, 226.57, 122.242
2, 56, -559.938, -512, 269.019
2, 57, -391.268, -505.072, -406.954
2, 58, -167.557, 512, 252.307
2, 59, -429.968, -512, -428.184
2, 60, -394.292, -281.823, 293.447
2, 61, 414.078, 411.322, -169.79
2, 62, 236.505, 314.878, -12.6234
2, 63, -367.881, -134.087, -489.408
2, 64, -393.987, 511.928, -196.89
2, 65, 173.67, -330.922, 71.2753
2, 66, -244.008, -17.8975, 422.158
2, 67, -375.354, 287.844, 503.951
2, 68, -280.343, -393.097, -110.164
2, 69, -316.433, -456.815, 72.0893
2, 70, -371.386, 1.14496, 354.299
2, 71, -321.555, -512, -44.1813
2, 72, -424.567, -511.938, -433.44
2, 73, -32.3451, -178.177, -68.454
2, 74, 34.5698, -39.4344, -512
2, 75, 380.134, 311.792, 407.718
2, 76, 18.6384, 512, 232.064
2, 77, -127.256, -234.54, 455.017
2, 78, 28.213, 51.1919, -25.173
2, 79, 316.786, 80.053, 439.535
2, 80, -115.195, -71.5954, 154.996
2, 81, -35.2982, 223.082, 212.431
2, 82, 208.953, -166.421, 188.304
2, 83, -55.7843, -296.324, -512
2, 84, -304.549, -114.723, -500.594
2, 85, -350.836, -297.785, 182.293
2, 86, -798.321, 431.56, 459.606
2, 87, -95.8793, -303.459, -254.036
2, 88, -355.833, -192.827, 264.152
2, 89, -359.742, -192.887, 264.163
2, 90, 21.9724, 29.684, 97.1626
2, 91, 410.264, 9.98521, -480.813
2, 92, -272.968, 275.786, 472.81
2, 93, 125.632, -206.683, 141.031
2, 94, -466.415, -512, 27.0671
2, 95, 224.036, -235.559, -96.2823
2, 96, 32.094, 464.756, 61.6703
2, 97, -443.811, 444.16, -21.1533
2, 98, 82.4448, 48.3133, 28.2005
2, 99, -96.4784, 512, 243.957
3, 0, -357.871, -512, 39.7406
3, 1, -503.221, 511.989, 63.5911
3, 2, -448.872, -49.1771, 394.776
3, 3, 242.574, -283.803, 86.8299
3, 4, 491.795, 480.95, -103.977
3, 5, -281.494, -212.852, -484.576
3, 6, -349.45, -280.421, 301.701
3, 7, 307.261, 315.179, 126.987
3, 8, -219.024, -512, -309.303
3, 9, -493.132, -512, 293.574
3, 10, 218.839, -162.008, 182.468
3, 11, -30.5759, 48.2468, 10.6712
3, 12, -120.759, -122.913, -49.0572
3, 13, -406.306, 213.745, -274.668
3, 14, -62.9899, -123.916, -25.1008
3, 15, -463.274, 512, 37.2184
3, 16, -283.647, -170.502, 92.7128
3, 17, -10.277, -6.23206, -61.6715
3, 18, -244.583, -279.543, -43.6887
3, 19, -177.115, -190.457, 233.197
3, 20, 242.523, 421.287, 104.848
3, 21, -338.155, 385.629, -111.34
3, 22, -7.22443, -273.017, -285.358
3, 23, -196.024, -225.707, 30.5481
3, 24, 533.169, -448.684, -284.283
3, 25, -326.815, -29.2121, 419.351
3, 26, -395.022, 512, -255.055
3, 27, 89.6316, -190.376, -64.1861
3, 28, 403.848, 95.4308, 453.953
3, 29, -50.2238, 100.683, 86.2247
3, 30, -277.857, 512, -181.501
3, 31, 289.014, -512, -106.15
3, 32, -509.453, -357.467, -377.607
3, 33, -71.7349, 78.1404, -39.3989
3, 34, -537.258, -129.163, 431.152
3, 35, -302.393, -3.93399, -349.168
3, 36, -142.078, 40.1532, -334.573
3, 37, 182.108, -142.815, 512
3, 38, 204.713, -392.353, 313.877
3, 39, 402.339, 279.293, -365.024
3, 40, -129.338, 251.076, -171.991
3, 41, -52.6555, -438.164, 327.433
3, 42, -470.113, -512, -24.0116
3, 43, 475.087, 413.937, 264.507
3, 44, -15.192, 297.207, -108.601
3, 45, 61.0953, -277.312, -81.709
3, 46, 122.165, 512, 360.491
3, 47, -401.477, 511.977, -214.595
3, 48, -403.391, 449.221, -388.891
3, 49, -130.906, 180.624, 90.0223
3, 50, 356.796, 491.852, -142.376
3, 51, 255.87, -252.114, -89.9387
3, 52, -506.058, -429.048, 108.27
3, 53, -135.613, 511.989, 512
3, 54, -374.405, 512, -253.139
3, 55, -330.407, 512, -231.748
3, 56, -560.008, -511.97, 269.104
3, 57, -391.268, -505.145, -406.861
3, 58, 631.647, 484.798, 299.967
3, 59, -429.958, -511.979, -428.088
3, 60, -394.244, -281.766, 293.409
3, 61, 236.505, 314.878, -12.6234
3, 62, 606.402, -486.63, 165.284
3, 63, -367.876, -134.136, -489.314
3, 64, -393.941, 511.863, -196.876
3, 65, 95.6987, -83.9053, 247.563
3, 66, 549.191, 244.714, -376.141
3, 67, -375.371, 287.767, 503.93
3, 68, -76.71, -118.969, -60.5493
3, 69, -266.653, -418.362, 59.6686
3, 70, -371.299, 1.08453, 354.265
3, 71, -70.2996, -511.984, -70.129
3, 72, -424.506, -511.869, -433.401
