iteration,fitness,x0,x1
0, 414.328, 223.373, 439.5
1, -847.243, 512, 413.503
2, -847.349, 512, 413.608
3, -847.284, 511.91, 413.611
4, -885.442, 512, 395.718
5, -885.476, 511.988, 395.764
6, -885.472, 511.952, 395.795
7, -885.402, 511.911, 395.761
8, -958.309, 512, 403.772
9, -958.301, 512, 403.764
10, -958.306, 511.99, 403.779
11, -958.305, 512, 403.768
12, -958.33, 512, 403.793
13, -958.349, 512, 403.812
14, -958.344, 512, 403.807
15, -958.349, 512, 403.812
16, -958.339, 512, 403.802
17, -958.329, 511.99, 403.802
18, -958.313, 511.987, 403.79
19, -958.324, 511.983, 403.804
20, -958.307, 511.972, 403.798
21, -958.309, 511.965, 403.808
22, -958.331, 511.977, 403.817
23, -958.343, 511.984, 403.823
24, -958.344, 511.977, 403.83
25, -958.336, 511.976, 403.823
26, -958.328, 511.973, 403.818
27, -958.308, 511.963, 403.809
28, -958.32, 511.971, 403.812
29, -958.32, 511.961, 403.822
30, -958.331, 511.967, 403.827
31, -958.332, 511.971, 403.824
32, -958.339, 511.972, 403.831
33, -958.337, 511.968, 403.833
34, -958.346, 511.968, 403.842
35, -958.343, 511.961, 403.846
36, -958.346, 511.968, 403.842
37, -958.349, 511.974, 403.839
38, -958.339, 512, 403.803
39, -958.345, 512, 403.809
40, -958.344, 512, 403.807
41, -958.345, 512, 403.809
42, -958.342, 512, 403.805
43, -958.338, 511.996, 403.805
44, -958.334, 511.963, 403.834
45, -958.336, 511.993, 403.806
46, -958.328, 511.988, 403.803
47, -958.329, 511.985, 403.808
48, -958.339, 511.991, 403.812
49, -958.345, 511.994, 403.815
