iteration,fitness,x0,x1
0, 189.035, -349.236, 377.182
1, -893.704, -467.151, 388.153
2, -893.791, -467.24, 388.153
3, -893.821, -467.206, 388.216
4, -893.822, -467.177, 388.246
5, -893.914, -467.23, 388.285
6, -893.931, -467.208, 388.325
7, -893.967, -467.247, 388.322
8, -894.023, -467.267, 388.358
9, -894.015, -467.276, 388.342
10, -894.008, -467.277, 388.333
11, -927.62, 512, 398.623
12, -927.619, 511.992, 398.629
13, -927.608, 512, 398.61
14, -927.594, 512, 398.596
15, -927.582, 512, 398.584
16, -927.583, 512, 398.585
17, -927.584, 512, 398.586
18, -949.504, 512, 406.287
19, -949.516, 512, 406.299
20, -949.502, 511.986, 406.298
21, -949.509, 511.979, 406.312
22, -949.498, 511.975, 406.305
23, -949.494, 511.974, 406.302
24, -949.489, 511.969, 406.302
25, -949.488, 511.958, 406.312
26, -949.495, 511.96, 406.316
27, -949.489, 511.956, 406.315
28, -949.497, 511.956, 406.323
29, -949.492, 511.946, 406.327
30, -949.498, 511.954, 406.325
31, -950.678, 510.577, 402.599
32, -950.688, 510.583, 402.602
33, -950.701, 510.589, 402.61
34, -950.702, 510.582, 402.618
35, -950.712, 510.586, 402.624
36, -950.72, 510.586, 402.632
37, -950.722, 510.582, 402.638
38, -950.716, 510.576, 402.638
39, -950.716, 510.583, 402.631
40, -950.703, 510.576, 402.624
41, -950.702, 510.58, 402.62
42, -950.712, 510.584, 402.626
43, -955.837, 511.621, 402.871
44, -955.837, 511.616, 402.877
45, -955.845, 511.619, 402.882
46, -955.851, 511.62, 402.888
47, -955.853, 511.616, 402.893
48, -955.848, 511.612, 402.893
49, -955.848, 511.617, 402.887
