iteration,fitness,x0,x1
0, -467.548, 436.847, 429.889
1, -827.003, -466.744, 400.861
2, -826.982, -466.608, 400.98
3, -842.685, 363.487, 504.152
4, -842.703, 363.43, 504.226
5, -842.758, 363.446, 504.269
6, -945.564, 512, 400.006
7, -943.838, 511.972, 399.972
8, -943.851, 511.956, 400.001
9, -945.564, 511.985, 400.021
10, -946.497, 512, 400.955
11, -946.523, 512, 400.982
12, -951.731, 512, 401.004
13, -951.74, 511.988, 401.025
14, -950.191, 511.968, 401.008
15, -950.184, 511.949, 401.02
16, -951.725, 511.966, 401.033
17, -951.735, 511.962, 401.047
18, -951.756, 511.969, 401.061
19, -957.538, 512, 404.456
20, -957.517, 511.99, 404.444
21, -957.522, 511.984, 404.455
22, -957.541, 511.996, 404.463
23, -957.552, 511.994, 404.476
24, -957.563, 512, 404.481
25, -957.552, 512, 404.47
26, -957.547, 511.992, 404.473
27, -957.544, 511.982, 404.48
28, -957.536, 511.983, 404.47
29, -957.53, 511.986, 404.461
30, -957.519, 511.977, 404.46
31, -957.528, 511.986, 404.46
32, -957.522, 511.98, 404.459
33, -957.508, 511.973, 404.453
34, -957.519, 511.976, 404.461
35, -957.521, 511.98, 404.459
36, -957.509, 511.972, 404.454
37, -957.508, 511.969, 404.456
38, -957.516, 511.97, 404.464
39, -957.511, 511.962, 404.466
40, -957.514, 511.962, 404.469
41, -957.5, 511.955, 404.462
42, -957.504, 511.957, 404.465
43, -957.512, 511.96, 404.469
44, -957.518, 511.966, 404.47
45, -957.517, 511.966, 404.468
46, -957.525, 511.969, 404.473
47, -957.535, 511.975, 404.478
48, -957.536, 511.979, 404.475
49, -957.538, 511.975, 404.48
