iteration,fitness,x0,x1
0, 52.9741, 227.565, 37.9287
1, -766.768, -287.301, 512
2, -771.971, -460.078, -379.507
3, -952.193, 512, 401.473
4, -952.175, 511.933, 401.523
5, -952.25, 511.977, 401.554
6, -952.281, 511.998, 401.564
7, -952.273, 511.963, 401.591
8, -952.263, 511.939, 401.605
9, -952.225, 511.928, 401.577
10, -952.221, 511.952, 401.55
11, -952.248, 511.963, 401.566
12, -952.267, 511.973, 401.576
13, -952.251, 511.977, 401.555
14, -952.266, 511.975, 401.573
15, -952.235, 511.956, 401.561
16, -952.233, 511.944, 401.57
17, -952.222, 511.946, 401.558
18, -952.214, 511.929, 401.566
19, -952.232, 511.933, 401.58
20, -952.221, 511.926, 401.576
21, -952.215, 511.917, 401.579
22, -952.218, 511.922, 401.577
23, -952.217, 511.913, 401.585
24, -952.219, 511.908, 401.592
25, -952.643, 512, 401.93
26, -952.63, 511.989, 401.928
27, -952.643, 511.998, 401.932
28, -952.626, 511.99, 401.922
29, -952.625, 511.988, 401.924
30, -952.636, 511.991, 401.932
31, -952.65, 511.998, 401.939
32, -952.647, 511.995, 401.939
33, -952.642, 511.995, 401.934
34, -952.645, 512, 401.932
35, -952.652, 512, 401.939
36, -952.649, 511.995, 401.941
37, -952.644, 511.991, 401.939
38, -952.638, 511.993, 401.931
39, -952.649, 512, 401.936
40, -952.652, 512, 401.939
41, -952.652, 512, 401.938
42, -952.655, 511.997, 401.944
43, -953.413, 511.08, 401.948
44, -953.409, 511.074, 401.95
45, -953.404, 511.074, 401.945
46, -953.405, 511.068, 401.952
47, -953.397, 511.062, 401.951
48, -953.405, 511.067, 401.953
49, -953.395, 511.063, 401.947
