iteration,agent_id,fitness,x0,x1
0, 0, -347.686, 349.987, -128.779
0, 1, 453.958, 205.13, 405.399
0, 2, -588.359, 392.339, -348.823
0, 3, -202.79, 124.919, -132.924
0, 4, -149.2, -493.523, 65.5964
0, 5, 165.923, -116.53, -226.746
0, 6, 312.678, -111.507, 327.735
0, 7, -640.742, 294.593, -506.931
0, 8, -91.3405, -339.133, -440.445
0, 9, -288.812, -343.377, -400.618
0, 10, 310.509, -417.414, 243.854
0, 11, -190.997, 47.7052, -200.237
0, 12, -93.0787, -131.751, -37.3352
0, 13, 533.496, 428.197, -194.37
0, 14, 460.762, 307.299, -265.275
0, 15, 99.8811, 109.368, 156.572
0, 16, 272.836, 96.6818, -285.182
0, 17, 61.8714, -141.547, 360.475
0, 18, 163.192, -462.886, 276.72
0, 19, 327.838, -225.611, -360.413
0, 20, 548.155, -468.799, -460.52
0, 21, 110.414, -235.975, -51.6411
0, 22, -88.9844, -361.995, 354.872
0, 23, 39.1294, -320.095, 137.085
0, 24, 152.92, -195.574, -375.852
0, 25, 287.09, -348.468, -8.01344
0, 26, -95.5812, 429.768, 328.652
0, 27, 53.9447, -419.119, 322.672
0, 28, -388.372, 226.392, 261.941
0, 29, -177.719, -156.88, -77.2972
0, 30, -101.541, 456.848, 156.048
0, 31, -184.5, -233.418, -411.279
0, 32, -76.375, -243.887, -148.809
0, 33, -424.795, -33.5665, 399.445
0, 34, -306.936, -74.1521, 374.888
0, 35, 48.0175, 157.501, -40.2979
0, 36, -809.509, 448.213, 451.687
0, 37, -212.686, -3.03157, -321.358
0, 38, -111.683, 139.383, -84.32
0, 39, -81.5551, 109.63, 251.629
0, 40, 185.976, -161.266, -438.492
0, 41, -415.582, -418.135, -182.023
0, 42, 64.5771, 89.0496, 69.9301
0, 43, 243.298, 419.59, 390.869
0, 44, 221.647, -86.1959, -453.876
0, 45, 415.119, 94.4851, 462.43
0, 46, 308.443, -281.529, -266.587
0, 47, 565.933, -431.72, 275.062
0, 48, 240.891, 277.737, 400.653
0, 49, 136.347, 146.982, -2.07444
0, 50, 96.4677, -19.165, 308.612
0, 51, 277.329, 54.3512, -283.648
0, 52, -134.944, 22.1912, -401.085
0, 53, 4.9717, -501.585, 447.069
0, 54, -128.39, -309.56, 315.981
0, 55, -273.669, -315.732, -508.296
0, 56, 602.878, -269.528, 412.538
