iteration,fitness,x0,x1
0, -266.124, -375.195, -161.883
1, -859.71, 359.635, 512
2, -859.635, 359.616, 511.936
3, -859.599, 359.548, 511.973
4, -869.117, 512, 412.623
5, -869.139, 511.984, 412.657
6, -949.995, 512, 406.78
7, -949.964, 511.96, 406.787
8, -950.002, 511.969, 406.816
9, -950.001, 511.937, 406.846
10, -949.978, 511.923, 406.838
11, -949.96, 511.921, 406.821
12, -949.965, 511.928, 406.819
13, -950.001, 511.948, 406.836
14, -950.018, 511.96, 406.841
15, -950.023, 511.957, 406.85
16, -950.019, 511.948, 406.854
17, -950.013, 511.94, 406.856
18, -950.016, 511.931, 406.867
19, -950.025, 511.937, 406.871
20, -950.019, 511.942, 406.86
21, -950.027, 511.952, 406.858
22, -950.031, 511.962, 406.852
23, -950.018, 511.955, 406.846
24, -950.018, 511.962, 406.839
25, -950.013, 511.959, 406.837
26, -950.016, 511.955, 406.844
27, -950.025, 511.963, 406.845
28, -950.02, 511.964, 406.839
29, -950.023, 511.969, 406.837
30, -950.015, 511.968, 406.831
31, -950.006, 511.961, 406.829
32, -950.014, 511.964, 406.834
33, -950.004, 511.962, 406.825
34, -949.999, 511.961, 406.822
35, -949.997, 511.955, 406.825
36, -949.988, 511.949, 406.822
37, -949.988, 511.956, 406.815
38, -949.982, 511.952, 406.813
39, -951.767, 512, 401.041
40, -951.772, 512, 401.046
41, -951.769, 512, 401.042
42, -951.759, 511.994, 401.039
43, -951.759, 511.992, 401.04
44, -951.764, 511.994, 401.043
45, -951.764, 511.989, 401.049
46, -951.765, 511.992, 401.046
47, -951.759, 511.987, 401.046
48, -951.756, 511.988, 401.042
49, -951.753, 511.985, 401.041
