iteration,fitness,x0,x1
0, -65.8077, -152.736, -249.069
1, -880.454, -454.568, 384.893
2, -880.463, -454.607, 384.862
3, -880.46, -454.594, 384.872
4, -880.387, -454.528, 384.866
5, -880.332, -454.505, 384.833
6, -880.454, -454.568, 384.893
7, -880.457, -454.579, 384.884
8, -880.42, -454.546, 384.881
9, -880.454, -454.568, 384.893
10, -880.456, -454.576, 384.887
11, -880.429, -454.552, 384.884
12, -880.454, -454.568, 384.893
13, -880.455, -454.574, 384.888
14, -880.435, -454.555, 384.886
15, -880.454, -454.568, 384.893
16, -915.234, 512, 397.472
17, -915.243, 512, 397.482
18, -915.241, 511.995, 397.485
19, -915.26, 512, 397.499
20, -915.272, 512, 397.511
21, -915.267, 512, 397.506
22, -915.258, 512, 397.497
23, -915.236, 511.988, 397.486
24, -915.256, 511.999, 397.496
25, -915.255, 512, 397.494
26, -915.265, 512, 397.504
27, -915.257, 511.993, 397.502
28, -915.25, 511.994, 397.494
29, -915.248, 511.997, 397.489
30, -915.247, 511.997, 397.489
31, -915.235, 511.988, 397.485
32, -915.234, 511.988, 397.483
33, -915.235, 511.982, 397.491
34, -915.239, 511.986, 397.491
35, -957.999, 511.988, 404.931
36, -957.999, 511.981, 404.939
37, -958, 511.977, 404.944
38, -958.011, 511.983, 404.948
39, -958.011, 511.991, 404.941
40, -958.012, 511.998, 404.935
41, -958.007, 511.992, 404.936
42, -958.004, 511.992, 404.933
43, -957.996, 511.988, 404.929
44, -957.996, 511.983, 404.933
45, -957.996, 511.978, 404.939
46, -957.999, 511.983, 404.936
47, -958, 511.988, 404.932
48, -958, 511.983, 404.938
49, -958.006, 511.986, 404.94
