iteration,agent_id,fitness,x0,x1
0, 0, 148.166, 164.784, 484.012
0, 1, -30.359, 62.686, 7.20705
0, 2, -487.96, 332.636, 456.623
0, 3, -25.4525, 475.604, -378.905
0, 4, 409.316, 296.524, 342.083
0, 5, -57.7485, 355.587, 368.484
0, 6, 30.7167, -179.066, -289.15
0, 7, 254.377, 280.365, -52.1764
0, 8, 667.126, -490.85, 479.099
0, 9, -218.075, 293.408, 433.613
0, 10, 383.178, 383.192, -179.972
0, 11, -260.275, 134.572, 263.734
0, 12, -558.889, -116.123, 422.787
0, 13, -101.533, -481.917, -188.698
0, 14, 234.032, -199.057, -331.938
0, 15, -147.062, -442.948, -139.472
0, 16, -216.011, 496.393, -215.843
0, 17, 64.229, 276.391, -238.754
0, 18, 6.35382, 331.98, 119.192
0, 19, -73.7758, 458.012, 42.676
0, 20, -101.9, 248.89, -257.851
0, 21, 5.64663, -50.9146, 7.91406
0, 22, 28.854, -408.346, 493.498
0, 23, 209.467, -493.289, 195.931
0, 24, 124.555, -15.9326, -270.812
0, 25, -37.9683, -111.561, 160.284
0, 26, -12.3159, -402.947, 205.791
0, 27, -94.5881, -30.8806, -294.665
0, 28, -159.096, 301.21, -227.546
0, 29, 131.547, -36.161, 316.768
0, 30, -72.9537, -159.861, -261.697
0, 31, 325.588, 130.026, 187.788
0, 32, -46.5229, 14.1878, 426.555
0, 33, 165.294, -335.522, -163.735
0, 34, -180.75, -48.2917, 354.164
0, 35, 52.9796, -134.986, -240.26
0, 36, -499.842, -417.563, -165.711
0, 37, 130.385, -396.362, 34.8823
0, 38, -149.529, 263.08, 157.181
0, 39, -212.859, 199.043, 321.956
0, 40, 511.727, -426.146, -250.635
0, 41, -319.255, -289.793, 273.728
0, 42, -178.528, -89.8155, 470.508
0, 43, -93.8322, 456.007, -234.97
0, 44, -201.389, -354.058, 160.863
0, 45, 183.115, -116.13, -169.12
0, 46, 171.592, 385.899, -485.961
0, 47, 222.933, 152.039, 222.651
0, 48, -91.7628, -50.2127, 458.856
0, 49, -209.798, 155.324, -437.003
0, 50, 125.329, -116.049, -202.011
0, 51, 366.534, -486.691, -138.104
0, 52, -540.526, 447.533, 194.973
0, 53, -61.301, 167.847, 498.762
0, 54, 429.204, -243.249, -366.265
0, 55, 175.701, -226.413, -91.8352
0, 56, 299.508, 136.446, 214.837
0, 57, 64.6116, -468.817, 277.011
0, 58, 318.776, 316.707, 354.405
0, 59, 111.331, -138.986, 33.254
0, 60, 202.62, -204.108, -348.994
0, 61, -123.087, 265.051, 169.869
0, 62, 94.0443, -187.137, -295.401
0, 63, -347.448, 181.818, -276.432
0, 64, -177.61, -497.158, 336.644
0, 65, 806.671, 438.458, -476.535
0, 66, -287.305, -192.738, -221.342
0, 67, 361.637, 493.369, -72.1101
0, 68, 389.798, -362.383, -345.145
0, 69, 169.415, -375.738, 312.452
0, 70, 541.309, -249.283, 407.212
0, 71, -587.465, -507.631, 415.343
0, 72, -158.83, -342.117, -251.553
0, 73, 25.3888, 98.3027, -105.065
0, 74, 375.275, -51.1679, -440.243
0, 75, 305.423, 422.278, 286.383
0, 76, 354.821, -345.766, -342.093
0, 77, 104.732, -190.566, -61.6702
0, 78, 82.9167, -492.71, 88.8866
0, 79, 204.12, -156.957, -437.435
0, 80, -330.634, 447.76, 163.32
0, 81, 99.9876, -133.899, 150.767
0, 82, -420.863, -157.805, 430.969
0, 83, -190.27, 208.464, -33.2119
0, 84, -236.465, -393.592, 505.759
0, 85, -126.508, -111.692, 173.967
0, 86, -63.4646, -280.621, -507.643
0, 87, -82.6461, -159.086, -333.059
0, 88, -512.605, -332.806, 489.452
0, 89, -88.6858, -331.608, 146.223
0, 90, 8.93656, -131.284, 175.465
0, 91, -194.964, -338.071, -261.519
0, 92, -208.957, -434.023, -466.23
0, 93, -118.177, -316.516, 312.832
0, 94, 125.877, -159.671, 193.715
0, 95, 305.483, 309.351, -35.6236
0, 96, 379.394, 203.726, -345.94
0, 97, -387.279, -313.267, -448.767
0, 98, 382.462, -371.277, 21.8129
0, 99, 96.0382, -226.761, -39.5459
1, 0, 148.123, 165.054, 484.099
1, 1, -30.4124, 62.8678, 7.19466
1, 2, -506.393, 332.342, 456.875
1, 3, -25.563, 475.348, -379.19
1, 4, 409.171, 296.382, 341.951
1, 5, -60.8435, 355.653, 368.762
1, 6, 30.827, -179.245, -289.262
1, 7, 254.686, 280.461, -51.9041
1, 8, 674.363, -491.141, 479.367
1, 9, -213.32, 293.641, 433.539
1, 10, 383.248, 383.329, -179.951
1, 11, -260.245, 134.397, 263.882
1, 12, -558.514, -115.942, 422.558
1, 13, -113.273, -481.664, -188.81
1, 14, 223.414, -198.914, -331.931
1, 15, -146.965, -442.651, -139.411
1, 16, -215.998, 496.418, -215.9
1, 17, 64.2747, 276.342, -238.787
1, 18, 6.51502, 331.741, 119.355
1, 19, -74.0792, 458.289, 42.4258
1, 20, 133.987, 206.542, -107.842
1, 21, 98.5398, 50.6367, 36.6175
1, 22, -7.39897, -281.14, 455.684
1, 23, -617.58, -512, 387.538
1, 24, -292.2, 41.1791, -390.593
1, 25, 558.446, 1.29056, 512
1, 26, -234.631, -381.712, 374.208
1, 27, -51.6737, -58.723, -512
1, 28, -77.9826, 329.294, -79.5085
1, 29, 617.622, 181.817, 415.687
1, 30, 62.1244, -469.527, -152.162
1, 31, 126.254, -101.261, 38.4521
1, 32, 332.35, -105.697, 512
1, 33, 30.1607, -283.724, -165.479
1, 34, -111.478, 58.06, 135.589
1, 35, 42.9831, 34.8395, -37.1178
1, 36, 488.469, -430.239, -292.246
1, 37, -538.611, -426.653, 101.238
1, 38, 7.81583, 367.799, 323.957
1, 39, -307.978, 482.699, 512
1, 40, -194.736, -226.24, -292.751
1, 41, 256.825, -420.036, 241.632
1, 42, 69.9802, -133.228, 164.981
1, 43, -251.462, 211.408, -295.775
1, 44, -202.812, -213.527, 307.726
1, 45, -33.5541, -174.568, -229.473
1, 46, 28.8101, 391.671, -512
1, 47, -63.3638, 252.462, 47.4816
