iteration,agent_id,fitness,x0,x1
0, 0, 206.69, 403.379, 267.159
0, 1, -354.847, 404.76, -37.2587
0, 2, -436.227, -510.7, -424.611
0, 3, 208.648, -6.00427, 231.923
0, 4, -144.321, 87.1659, -198.127
0, 5, -178.148, 389.058, 474.553
0, 6, -397.583, 266.946, 269.611
0, 7, -94.5121, 328.255, 45.7808
0, 8, -46.1093, -432.274, 163.131
0, 9, 214.198, -325.484, -166.862
0, 10, -609.993, 302.188, 482.881
0, 11, 486.921, 235.666, -383.992
0, 12, -217.672, -286.172, 253.11
0, 13, 342.153, 289.733, 334.672
0, 14, 356.868, 120.089, 408.738
0, 15, -326.736, -500.595, 350.81
0, 16, -104.087, -53.1473, 151.446
0, 17, 96.0271, -190.962, 324.26
0, 18, -91.5186, -190.573, 303.641
0, 19, 168.229, -350.397, 375.571
0, 20, 151.095, 416.274, -142.07
0, 21, 18.359, 200.288, -6.70354
0, 22, -341.827, -510.016, 358.57
0, 23, 60.0366, -152.151, 280.458
0, 24, 174.03, 384.435, -483.538
0, 25, 283.632, 61.5806, -274.086
0, 26, -306.809, 354.191, -502.065
0, 27, 437.37, -442.485, -76.0054
0, 28, -375.193, 216.279, -455.457
0, 29, 379.26, -215.468, 362.8
0, 30, 66.9669, 74.7325, -83.5488
0, 31, 18.7246, 141.845, 65.4554
0, 32, -136.5, 256.696, -19.9214
0, 33, 133.746, 223.249, 133.844
0, 34, 17.3809, 107.682, -189.576
0, 35, -297.663, 126.68, -382.863
0, 36, 288.3, -22.5523, 259.163
0, 37, -561.975, -98.2827, 424.366
0, 38, -132.354, 142.111, -244.757
0, 39, 84.7155, 354.303, 394.775
0, 40, -15.2069, 296.958, -108.266
0, 41, 125.33, -187.006, -303.202
0, 42, -230.412, 341.649, -84.6566
0, 43, -59.9717, 83.1637, -338.006
0, 44, 329.846, -272.008, -126.18
0, 45, -77.4933, 0.639555, 122.837
0, 46, -27.7928, -403.321, 494.222
0, 47, -130.736, 165.511, -113.123
0, 48, -180.392, 198.414, 246.875
0, 49, -199.885, 57.8559, -204.757
0, 50, 544.382, 248.027, -362.458
0, 51, 106.183, -270.9, -397.984
0, 52, 1.51281, 219.121, -217.484
0, 53, 235.295, -184.747, 351.579
0, 54, -51.4803, 207.772, 348.249
0, 55, -374.734, 277.525, -202.747
0, 56, 219.632, -351.08, 442.197
0, 57, 586.452, -487.44, 474.669
0, 58, 96.8461, 182.394, 103.909
0, 59, -208.035, 312.237, 39.0751
0, 60, 228.078, 364.074, -244.927
0, 61, -422.135, -211.251, 254.101
0, 62, 133.323, 305.54, -303.449
0, 63, -139.247, 4.90266, 320.725
0, 64, 48.0435, -53.0781, -45.3677
0, 65, 157.613, -129.394, 346.999
0, 66, -238.441, 234.408, 511.304
0, 67, 500.686, -234.865, -353.517
0, 68, -76.806, 90.0335, 379.821
0, 69, 302.715, 409.447, 269.817
0, 70, 109.488, 39.4925, -437.682
0, 71, 147.203, 92.9613, -459.385
0, 72, 17.8676, 58.9971, -74.083
0, 73, -599.703, -489.489, -418.479
0, 74, -221.696, 353.501, -73.8247
0, 75, 351.032, -336.281, 26.7265
0, 76, -153.261, -205.597, 40.9418
0, 77, 199.654, -364.935, -477.918
0, 78, -237.49, 168.33, -280.302
0, 79, -407.51, 496.501, 53.8818
0, 80, -45.2304, -48.8233, -155.613
0, 81, 292.268, -506.595, 217.671
0, 82, 230.536, -500.868, -181.559
0, 83, 313.218, 35.7376, 451.312
0, 84, -256.121, -256.766, -206.472
0, 85, -365.781, -446.132, 114.869
0, 86, -879.352, -476.563, 386.61
0, 87, 67.5446, 492.81, 349.827
0, 88, 63.0624, -294.49, 32.7469
0, 89, -104.634, 66.9658, 292.748
0, 90, -125.539, -402.681, 504.811
0, 91, -329.161, 102.75, -370.981
0, 92, 437.496, 28.9771, 468.143
0, 93, -230.295, 46.3809, -405.403
0, 94, -84.5404, 239.676, -43.0106
0, 95, -582.95, 296.059, -466.317
0, 96, 190.012, -322.823, -147.35
0, 97, 101.224, 30.0174, 433.301
0, 98, -162.467, 5.98988, -318.889
0, 99, 125.952, -197.912, -355.208
1, 0, 206.739, 403.365, 267.235
1, 1, -354.776, 404.656, -37.3823
1, 2, -439.522, -510.561, -424.879
1, 3, 208.421, -6.27003, 232.04
1, 4, -144.161, 87.2157, -197.907
1, 5, -178.335, 388.902, 474.602
1, 6, -397.516, 266.783, 269.669
1, 7, -101.447, 327.989, 46.0726
1, 8, -77.5534, -432.302, 163.418
1, 9, 213.893, -325.398, -167.112
1, 10, -601.773, 301.896, 482.969
1, 11, 486.962, 235.76, -383.932
1, 12, -217.464, -285.914, 253.176
1, 13, 357.156, 289.59, 334.714
1, 14, 356.765, 119.881, 408.746
1, 15, -326.717, -500.467, 350.555
1, 16, -110.773, -53.246, 151.702
1, 17, 103.347, -190.85, 324.478
1, 18, -90.0128, -190.314, 303.63
1, 19, 162.546, -350.186, 375.843
1, 20, 554.028, 507.63, -105.184
1, 21, -199.621, 316.279, 76.2661
1, 22, 129.548, -122.659, 348.651
1, 23, 542.383, -421.853, 262.095
