iteration,agent_id,fitness,x0,x1
0, 0, -467.548, 436.847, 429.889
0, 1, -34.1256, -389.037, 54.3605
0, 2, -1.14712, 285.074, 418.728
0, 3, -537.649, -117.567, 414.79
0, 4, -826.865, -466.763, 400.684
0, 5, 72.664, 90.0318, 399.129
0, 6, -195.839, 218.816, -40.1712
0, 7, 51.7261, -459.579, 255.972
0, 8, -42.3903, -123.285, -73.2927
0, 9, 43.8893, -228.117, -118.28
0, 10, 19.553, -13.2986, 54.6897
0, 11, 142.904, -81.7539, 96.658
0, 12, 267.31, 269.116, 83.8865
0, 13, 188.014, 22.091, -252.7
0, 14, -427.17, -132.639, 458.017
0, 15, -44.2975, -92.9216, -487.186
0, 16, 224.26, 280.919, -254.63
0, 17, -123.338, 154.426, 348.966
0, 18, 534.714, -429.59, -288.253
0, 19, -180.646, 163.684, -240.397
0, 20, -342.325, -38.1559, 369.526
0, 21, -415.197, -6.58153, 380.454
0, 22, 2.41287, -115.175, 111.466
0, 23, -127.853, -463.811, -239.497
0, 24, -451.899, -46.9228, 402.718
0, 25, 819.698, -483.064, 496.552
0, 26, -495.565, 510.142, 62.0475
0, 27, 370.603, -476.111, -121.203
0, 28, 54.2467, 189.247, -13.0413
0, 29, 494.309, 55.7379, 505.249
0, 30, -402.948, -363.275, 198.98
0, 31, -269.366, -259.89, -174.472
0, 32, -176.032, -345.249, -478.799
0, 33, 328.28, -335.962, 10.5143
0, 34, -479.745, 328.234, 205.617
0, 35, -220.525, -240.794, -251.057
0, 36, -127.052, -299.649, -249.847
0, 37, 239.655, 133.388, -478.968
0, 38, -104.877, 219.262, -60.6616
0, 39, 226.856, 293.729, -29.3563
0, 40, -397.394, 138.141, 321.463
0, 41, 255.963, -392.737, -278.767
0, 42, 201.988, 239.322, 398.155
0, 43, -167.235, 454.681, -329.138
0, 44, 184.617, -147.705, -353.633
0, 45, -940.664, 508.22, 398.975
0, 46, 123.461, 130.028, -43.5793
0, 47, -43.0687, -442.421, -3.72964
0, 48, 215.072, 108.955, 398.778
0, 49, -54.331, 181.395, -306.171
0, 50, 103.606, -388.995, 228.361
0, 51, -123.325, 166.487, -459.71
0, 52, -159.987, 305.355, 267.388
0, 53, 29.0787, -93.8352, 243.49
0, 54, -1.207, 140.072, 75.4487
0, 55, -402.596, -200.281, 270.784
0, 56, 807.206, 449.913, -463.638
0, 57, -51.2385, 124.974, -226.205
