iteration,fitness,x0,x1
0, -0.160318, -278.19, -406.801
1, -858.342, 358.105, 512
2, -858.306, 358.077, 511.991
3, -858.243, 358.005, 512
4, -878.4, 341.614, 492.442
5, -951.803, 512, 401.077
6, -951.81, 512, 401.084
7, -951.804, 512, 401.078
8, -951.794, 511.979, 401.089
9, -951.811, 511.968, 401.117
10, -951.761, 511.946, 401.09
11, -951.771, 511.935, 401.111
12, -951.802, 511.958, 401.119
13, -951.808, 511.945, 401.138
14, -951.804, 511.959, 401.119
15, -951.783, 511.949, 401.108
16, -951.809, 511.959, 401.124
17, -951.805, 511.969, 401.111
18, -951.79, 511.96, 401.105
19, -951.79, 511.947, 401.118
20, -951.791, 511.945, 401.12
21, -951.794, 511.938, 401.131
22, -955.055, 512, 405.736
23, -955.056, 511.999, 405.738
24, -955.059, 511.992, 405.748
25, -955.049, 511.992, 405.738
26, -955.048, 511.997, 405.731
27, -955.061, 512, 405.742
28, -955.056, 512, 405.738
29, -955.051, 511.998, 405.734
30, -955.044, 511.992, 405.732
31, -955.051, 512, 405.732
32, -955.045, 511.993, 405.733
33, -955.034, 511.985, 405.73
34, -956.44, 512, 402.707
35, -956.436, 512, 402.703
36, -956.427, 511.995, 402.699
37, -956.438, 511.999, 402.707
38, -956.425, 511.993, 402.7
39, -956.423, 511.993, 402.697
40, -956.43, 511.998, 402.699
41, -956.427, 512, 402.694
42, -956.428, 511.995, 402.7
43, -956.433, 511.999, 402.701
44, -956.43, 511.997, 402.7
45, -956.422, 511.991, 402.697
46, -956.423, 511.989, 402.702
47, -956.423, 511.988, 402.703
48, -956.42, 511.982, 402.706
49, -956.413, 511.977, 402.703
