iteration,fitness,x0,x1
0, -644.261, -432.49, -373.26
1, -873.896, 475.762, 426.916
2, -873.677, 475.678, 426.767
3, -873.582, 475.657, 426.69
4, -943.146, 475.665, 426.659
5, -873.549, 475.621, 426.687
6, -873.56, 475.65, 426.674
7, -873.896, 475.762, 426.916
8, -873.841, 475.741, 426.879
9, -873.81, 475.734, 426.853
10, -958.125, 512, 403.586
11, -958.118, 511.98, 403.599
12, -958.148, 512, 403.61
13, -958.155, 512, 403.617
14, -958.129, 511.991, 403.6
15, -958.118, 511.982, 403.597
16, -958.101, 511.982, 403.58
17, -958.101, 511.981, 403.581
18, -958.092, 511.965, 403.589
19, -958.098, 511.958, 403.602
20, -958.098, 511.966, 403.594
21, -958.079, 511.958, 403.582
22, -958.074, 511.965, 403.571
23, -958.073, 511.972, 403.562
24, -958.076, 511.964, 403.574
25, -958.076, 511.954, 403.584
26, -958.082, 511.964, 403.579
27, -958.08, 511.964, 403.577
28, -958.083, 511.962, 403.582
29, -958.082, 511.968, 403.575
30, -958.074, 511.964, 403.571
31, -958.084, 511.967, 403.578
32, -958.083, 511.958, 403.586
33, -958.079, 511.952, 403.589
34, -958.067, 511.946, 403.582
35, -958.074, 511.95, 403.585
36, -958.072, 511.952, 403.582
37, -958.06, 511.944, 403.578
38, -958.068, 511.947, 403.582
39, -958.063, 511.944, 403.581
40, -958.064, 511.949, 403.576
41, -958.069, 511.951, 403.579
42, -958.074, 511.954, 403.582
43, -958.074, 511.956, 403.579
44, -958.064, 511.953, 403.573
45, -958.068, 511.957, 403.573
46, -958.067, 511.957, 403.571
47, -958.074, 511.959, 403.577
48, -958.075, 511.965, 403.572
49, -958.069, 511.964, 403.567
