iteration,fitness,x0,x1
0, 86.6911, 108.112, 234.933
1, -801.666, 453.347, 476.997
2, -801.667, 453.253, 477.104
3, -828.442, 343.299, 512
4, -828.411, 343.287, 511.979
5, -828.435, 343.291, 512
6, -828.452, 343.31, 512
7, -828.41, 343.286, 511.979
8, -828.401, 343.285, 511.97
9, -828.377, 343.27, 511.957
10, -828.344, 343.244, 511.947
11, -945.841, 512, 400.288
12, -945.846, 512, 400.293
13, -945.858, 512, 400.305
14, -945.855, 511.998, 400.303
15, -945.846, 511.983, 400.309
16, -945.846, 511.988, 400.305
17, -945.841, 511.979, 400.309
18, -945.858, 511.995, 400.31
19, -945.865, 511.996, 400.316
20, -945.863, 511.996, 400.314
21, -945.864, 512, 400.311
22, -945.867, 512, 400.314
23, -945.857, 512, 400.304
24, -945.853, 512, 400.299
25, -945.841, 512, 400.287
26, -945.842, 511.991, 400.298
27, -945.838, 511.984, 400.301
28, -945.837, 511.985, 400.298
29, -945.843, 511.992, 400.297
30, -945.849, 511.999, 400.297
31, -945.846, 511.99, 400.303
32, -945.857, 511.993, 400.31
33, -945.852, 511.988, 400.311
34, -958.326, 512, 403.789
35, -958.324, 512, 403.787
36, -958.326, 511.997, 403.792
37, -958.325, 512, 403.789
38, -958.333, 512, 403.796
39, -958.339, 512, 403.803
40, -958.338, 512, 403.801
41, -958.339, 512, 403.803
42, -958.336, 512, 403.799
43, -958.332, 511.996, 403.799
44, -958.325, 511.995, 403.794
45, -958.33, 511.993, 403.8
46, -958.322, 511.988, 403.797
47, -958.323, 511.985, 403.802
48, -958.333, 511.991, 403.806
49, -958.339, 511.994, 403.809
