iteration,fitness,x0,x1
0, -31.516, -231.53, -190.686
1, -711.732, 290.381, -492.499
2, -711.841, 290.387, -492.603
3, -718.931, -354.814, -422.157
4, -745.098, 377.48, 512
5, -857.254, 352.141, 512
6, -888.059, -469.49, 391.423
7, -888.065, -469.454, 391.464
8, -888.085, -469.485, 391.454
9, -888.066, -469.475, 391.445
10, -888.044, -469.474, 391.424
11, -888.063, -469.486, 391.431
12, -888.088, -469.507, 391.437
13, -888.105, -469.5, 391.46
14, -888.111, -469.5, 391.467
15, -888.109, -469.515, 391.449
16, -927.703, 512, 398.708
17, -927.713, 511.998, 398.719
18, -927.721, 511.994, 398.732
19, -927.717, 511.982, 398.739
20, -927.74, 511.997, 398.749
21, -927.739, 511.99, 398.754
22, -927.742, 512, 398.747
23, -927.739, 512, 398.745
24, -927.745, 512, 398.751
25, -927.748, 512, 398.754
26, -947.74, 509.712, 402.028
27, -947.744, 509.712, 402.032
28, -947.727, 509.704, 402.023
29, -947.719, 509.694, 402.025
30, -957.359, 512, 404.276
31, -957.356, 511.993, 404.28
32, -957.369, 512, 404.286
33, -957.369, 511.996, 404.289
34, -957.368, 512, 404.285
35, -957.367, 512, 404.283
36, -957.37, 512, 404.287
37, -957.373, 512, 404.289
38, -957.368, 512, 404.285
39, -957.361, 512, 404.278
40, -957.362, 512, 404.279
41, -957.362, 511.999, 404.28
42, -957.362, 511.997, 404.281
43, -957.353, 511.99, 404.279
44, -957.352, 511.994, 404.275
45, -957.349, 511.989, 404.276
46, -957.343, 511.989, 404.27
47, -957.349, 511.99, 404.276
48, -957.357, 511.995, 404.279
49, -957.354, 511.994, 404.276
