iteration,fitness,x0,x1
0, 132.315, 260.964, -414.877
1, -675.399, -268.018, 512
2, -802.911, -326.621, 512
3, -867.342, 428.45, 437.909
4, -867.383, 428.43, 437.969
5, -876.361, 431.386, 454.772
6, -876.386, 431.383, 454.799
7, -880.206, 452.912, 460.934
8, -880.21, 452.904, 460.948
9, -880.246, 452.922, 460.969
10, -888.22, -471.691, 384.289
11, -888.194, -471.673, 384.28
12, -888.233, -471.692, 384.301
13, -913.849, 483.516, 432.424
14, -949.227, 477.456, 432.639
15, -949.204, 477.442, 432.631
16, -949.18, 477.434, 432.614
17, -949.187, 477.447, 432.609
18, -949.188, 477.447, 432.609
19, -949.175, 477.446, 432.597
20, -949.167, 477.433, 432.603
21, -949.175, 477.43, 432.614
22, -949.18, 477.439, 432.609
23, -949.181, 477.429, 432.62
24, -949.184, 477.435, 432.618
25, -949.193, 477.434, 432.628
26, -949.196, 477.436, 432.629
27, -949.213, 477.443, 432.639
28, -949.227, 477.452, 432.644
29, -954.544, 512, 405.223
30, -954.547, 512, 405.226
31, -954.553, 511.998, 405.234
32, -954.545, 511.992, 405.231
33, -954.54, 511.994, 405.225
34, -954.535, 511.988, 405.227
35, -954.544, 511.99, 405.233
36, -954.543, 511.995, 405.227
37, -954.551, 511.996, 405.234
38, -954.549, 512, 405.228
39, -954.548, 512, 405.227
40, -954.542, 511.999, 405.222
41, -954.542, 511.994, 405.227
42, -954.539, 511.996, 405.222
43, -954.543, 511.998, 405.224
44, -954.533, 511.991, 405.221
45, -954.538, 511.993, 405.224
46, -954.536, 511.988, 405.226
47, -954.543, 511.989, 405.233
48, -954.543, 511.989, 405.232
49, -954.542, 511.987, 405.234
