iteration,fitness,x0,x1
0, 118.059, 407.016, -425.49
1, -746.535, 324.575, 505.407
2, -746.583, 324.54, 505.475
3, -746.473, 324.443, 505.424
4, -815.512, -481.177, 377.289
5, -815.462, -481.171, 377.235
6, -815.455, -481.137, 377.267
7, -815.433, -481.106, 377.276
8, -942.324, 512, 407.58
9, -942.331, 512, 407.587
10, -942.292, 511.971, 407.576
11, -950.168, 512, 406.952
12, -950.176, 511.995, 406.966
13, -950.174, 511.995, 406.964
14, -950.198, 511.998, 406.984
15, -950.193, 511.997, 406.981
16, -950.203, 512, 406.988
17, -955.026, 512, 405.707
18, -955.01, 512, 405.691
19, -958.28, 512, 403.743
20, -958.279, 511.996, 403.745
21, -958.267, 511.993, 403.737
22, -958.276, 511.989, 403.75
23, -958.284, 511.996, 403.751
24, -958.298, 511.999, 403.762
25, -958.299, 512, 403.763
26, -958.296, 511.995, 403.764
27, -958.287, 511.996, 403.754
28, -958.286, 512, 403.748
29, -958.288, 512, 403.751
30, -958.288, 511.995, 403.757
31, -958.283, 511.992, 403.754
32, -958.284, 511.986, 403.76
33, -958.276, 511.988, 403.751
34, -958.287, 511.996, 403.755
35, -958.289, 511.997, 403.755
36, -958.298, 512, 403.761
37, -958.299, 512, 403.762
38, -958.294, 512, 403.757
39, -958.287, 511.993, 403.756
40, -958.292, 511.994, 403.761
41, -958.284, 511.993, 403.754
42, -958.283, 511.991, 403.755
43, -958.287, 511.998, 403.752
44, -958.286, 511.994, 403.755
45, -958.28, 511.993, 403.75
46, -958.289, 511.998, 403.754
47, -958.294, 511.997, 403.759
48, -958.296, 511.995, 403.764
49, -958.294, 511.994, 403.763
