iteration,agent_id,fitness,x0,x1
0, 0, 620.01, 457.925, -508.655
0, 1, -349.405, 207.028, -468.37
0, 2, -116.773, 400.677, 473.281
0, 3, -354.582, -434.877, 120.57
0, 4, -181.105, 50.8738, -206.496
0, 5, 18.4614, 15.5576, 102.74
0, 6, 33.4255, -106.839, 144.998
0, 7, -686.353, 302.122, -490.546
0, 8, 82.1902, 41.4818, -146.703
0, 9, -358.794, 388.67, -334.435
0, 10, -53.3409, -140.238, -256.93
0, 11, -91.8492, 422.452, -99.5399
0, 12, -52.2104, 258.934, -231.007
0, 13, -85.0401, -153.482, -270.084
0, 14, 255.946, 191.134, 127.158
0, 15, -515.438, -72.334, 409.314
0, 16, 397.526, -80.4301, 306.57
0, 17, -253.095, -207.57, 457.545
0, 18, 620.175, 487.509, 304.357
0, 19, 152.667, -87.7886, -374.506
0, 20, 385.155, 75.6338, 508.845
0, 21, -76.3743, -88.3311, 232.249
0, 22, 20.8547, -231.839, -271.158
0, 23, -164.638, 452.115, -61.1953
0, 24, 205.47, 170.657, -352.986
0, 25, 131.668, 74.1897, 180.801
0, 26, -384.395, -437.532, 117.813
0, 27, -50.9034, -106.266, 360.134
0, 28, 308.068, 294.515, -376.795
0, 29, 43.8411, 384.997, -500.875
0, 30, -245.387, 212.006, -438.395
0, 31, 119.678, -362.995, 451.261
0, 32, 80.2923, 272.461, 71.5082
0, 33, -27.1413, -63.7505, 18.133
0, 34, 442.02, 467.177, -440.93
0, 35, 559.427, -380.162, 287.196
0, 36, 417.819, -168.609, -387.42
0, 37, 113.326, -185.714, -300.261
0, 38, -308.797, 48.2398, -360.676
0, 39, -89.3619, -376.876, 170.936
0, 40, -126.782, -506.943, 324.864
0, 41, -155.945, 214.353, -238.266
0, 42, -349.761, -465.125, 56.6114
0, 43, 71.5103, -178.274, 20.8788
0, 44, 53.1977, -343.896, 79.7309
0, 45, -524.537, 426.791, -358.992
0, 46, -141.952, -431.561, -128.271
0, 47, 119.397, -3.6814, 83.9751
0, 48, -101.196, -51.8721, 219.275
0, 49, -238.062, -250.584, -9.889
0, 50, -570.95, 401.238, -349.278
0, 51, -878.796, 339.189, 496.312
0, 52, -203.814, 277.848, 53.8675
0, 53, -25.2056, 477.659, -384.777
0, 54, 385.304, 341.474, 306.744
0, 55, 484.949, 241.258, -351.073
0, 56, 289.992, -203.013, -329.135
0, 57, -696.472, 440.786, 440.691
0, 58, 51.6384, -382.334, -283.297
0, 59, 310.123, 438.073, 55.6036
0, 60, 217.557, -166.916, 337.153
0, 61, 134.098, 136.218, -308.731
0, 62, -22.7259, 75.1194, -333.381
0, 63, -189.672, 304.223, 24.6967
0, 64, 415.678, 259.733, -393.985
0, 65, 162.555, -419.692, 233.562
0, 66, -69.3817, 324.906, 433.835
0, 67, -52.0284, 229.832, -228.911
0, 68, -212.312, -384.799, 196.583
0, 69, 552.563, -418.013, -248.315
0, 70, -138.487, -240.176, 38.6134
0, 71, -51.2284, 125.753, -226.355
0, 72, -111.472, 310.025, 430.738
0, 73, -529.486, -90.197, 406.371
0, 74, 110.928, -28.879, 314.033
0, 75, -478.145, -290.31, -435.484
0, 76, 168.674, 501.029, -431.101
0, 77, -47.9105, 131.768, -79.3702
0, 78, -27.2593, -61.6814, -2.48636
0, 79, -326.772, 370.962, -332.926
0, 80, -19.8777, -486.369, 318.966
0, 81, 87.4399, 184.973, -318.922
0, 82, -37.7304, 227.406, -223.273
0, 83, -43.1126, 68.1717, 74.6648
0, 84, -133.715, 89.267, -217.179
0, 85, 218.373, -381.512, -364.109
0, 86, 316.472, -385.069, -37.8204
0, 87, -526.766, -103.318, 407.341
0, 88, 16.2388, -147.747, 131.167
0, 89, 597.888, -315.107, 387.63
0, 90, -489, -403.117, -160.752
0, 91, -124.647, 467.685, 48.8265
0, 92, -395.127, 117.624, 298.141
0, 93, 667.091, -474.048, 207.091
0, 94, 11.0186, 6.25883, -95.0953
0, 95, 87.365, -275.932, -401.074
0, 96, 44.9587, -360.351, 317.676
0, 97, -71.7525, -16.8007, 325.457
0, 98, 144.766, -177.356, -180.773
0, 99, 70.5739, -15.9248, -278.086
1, 0, 620.214, 458.2, -508.566
1, 1, -349.278, 207.317, -468.247
1, 2, -116.808, 400.456, 473.094
1, 3, -354.681, -434.745, 120.833
1, 4, -181.585, 51.1493, -206.76
1, 5, 18.7123, 15.8512, 102.887
1, 6, 33.4949, -106.97, 145.278
1, 7, -686.33, 302.321, -490.355
1, 8, 77.325, 41.2892, -146.722
1, 9, -359.017, 388.922, -334.578
1, 10, -49.9383, -140.159, -256.768
1, 11, -82.3576, 422.434, -99.7913
1, 12, -48.413, 258.839, -231.199
1, 13, -84.8808, -153.378, -269.831
1, 14, 269.976, 191.022, 126.966
1, 15, -515.407, -72.3072, 409.305
1, 16, 397.881, -80.5828, 306.806
1, 17, -253.092, -207.67, 457.651
1, 18, 625.211, 487.309, 304.244
1, 19, 149.921, -87.5413, -374.676
