iteration,fitness,x0,x1
0, -347.219, -361.695, -106.206
1, -877.431, 432.33, 455.797
2, -876.675, 432.424, 455.908
3, -876.595, 432.363, 455.881
4, -876.619, 432.321, 455.942
5, -876.582, 432.324, 455.903
6, -876.534, 432.289, 455.885
7, -876.554, 432.272, 455.919
8, -876.566, 432.3, 455.907
9, -876.533, 432.295, 455.878
10, -876.541, 432.276, 455.903
11, -876.525, 432.257, 455.904
12, -876.499, 432.252, 455.882
13, -876.485, 432.235, 455.883
14, -876.504, 432.254, 455.885
15, -876.506, 432.257, 455.885
16, -877.427, 432.245, 455.867
17, -877.428, 432.256, 455.858
18, -877.425, 432.27, 455.843
19, -877.411, 432.255, 455.843
20, -877.415, 432.259, 455.843
21, -877.426, 432.261, 455.852
22, -877.418, 432.264, 455.841
23, -877.403, 432.259, 455.831
24, -957.645, 512, 403.103
25, -957.645, 511.99, 403.112
26, -957.646, 512, 403.103
27, -957.642, 511.996, 403.103
28, -957.654, 512, 403.111
29, -957.645, 511.991, 403.111
30, -957.635, 511.987, 403.105
31, -957.629, 511.989, 403.097
32, -957.62, 511.983, 403.094
33, -957.616, 511.982, 403.092
34, -957.625, 511.988, 403.095
35, -957.616, 511.98, 403.093
36, -957.615, 511.972, 403.101
37, -957.604, 511.967, 403.094
38, -957.602, 511.968, 403.091
39, -957.595, 511.961, 403.091
40, -957.589, 511.959, 403.087
41, -957.582, 511.956, 403.083
42, -957.587, 511.962, 403.081
43, -957.581, 511.961, 403.076
44, -957.578, 511.96, 403.075
45, -957.571, 511.956, 403.073
46, -957.578, 511.96, 403.075
47, -957.577, 511.961, 403.073
48, -957.581, 511.964, 403.075
49, -957.58, 511.966, 403.071
