iteration,fitness,x0,x1
0, 28.0326, 19.1642, -105.97
1, -818.597, -315.137, 512
2, -883.606, 453.197, 470.903
3, -883.5, 453.126, 470.862
4, -883.449, 453.052, 470.887
5, -883.419, 453.045, 470.86
6, -883.418, 453.011, 470.899
7, -883.369, 452.977, 470.88
8, -883.395, 452.99, 470.895
9, -883.385, 452.975, 470.902
10, -883.385, 452.955, 470.925
11, -883.401, 452.972, 470.925
12, -883.422, 452.99, 470.929
13, -883.432, 453.006, 470.921
14, -883.433, 453.015, 470.911
15, -883.425, 453.007, 470.912
16, -883.442, 453.017, 470.92
17, -883.455, 453.026, 470.924
18, -883.477, 453.043, 470.932
19, -883.464, 453.042, 470.917
20, -886.162, 352.207, 501.607
21, -932.468, 512, 408.586
22, -932.474, 512, 408.592
23, -932.468, 511.999, 408.587
24, -932.459, 512, 408.577
25, -932.458, 512, 408.576
26, -932.453, 512, 408.57
27, -932.453, 512, 408.571
28, -932.447, 512, 408.565
29, -932.446, 511.995, 408.568
30, -932.453, 512, 408.571
31, -932.44, 511.994, 408.563
32, -942.164, 512, 407.42
33, -942.163, 512, 407.419
34, -942.168, 511.999, 407.425
35, -942.171, 511.997, 407.43
36, -942.166, 511.997, 407.425
37, -942.168, 511.993, 407.43
38, -942.164, 511.994, 407.426
39, -942.166, 511.992, 407.43
40, -942.155, 511.987, 407.423
41, -942.162, 511.991, 407.427
42, -942.159, 511.993, 407.421
43, -942.158, 511.992, 407.422
44, -942.157, 511.992, 407.42
45, -942.161, 511.99, 407.426
46, -942.161, 511.988, 407.429
47, -942.169, 511.99, 407.434
48, -942.177, 511.994, 407.438
49, -942.172, 511.994, 407.434
