iteration,agent_id,fitness,x0,x1
0, 0, 330.763, 179.671, 470.27
0, 1, -553.742, 479.014, -254.549
0, 2, 213.052, -421.192, 473.303
0, 3, 598.643, 457.91, -448.029
0, 4, -125.068, 253.455, -269.88
0, 5, -66.7649, -421.91, -482.852
0, 6, -285.944, -128.155, -274.177
0, 7, -76.0883, -18.7466, 34.6214
0, 8, 69.4345, -254.139, -233.569
0, 9, -189.3, -332.07, -107.916
0, 10, -310.307, 330.205, -125.645
0, 11, 570.734, 497.995, 324.618
0, 12, 286.422, -41.938, -483.145
0, 13, 113.624, 161.486, 162.178
0, 14, 99.4963, 475.389, -347.111
0, 15, -178.374, -287.804, -502.762
0, 16, 115.478, -79.8172, 248.334
0, 17, -37.4541, -166.945, -60.0818
0, 18, 41.6998, 71.6979, 267.12
0, 19, -70.8274, 42.2892, 1.74963
0, 20, 403.007, -241.793, -367.176
0, 21, -59.6842, -181.445, 31.8451
0, 22, -122.842, 450.759, 499.351
0, 23, 0.766613, -0.91384, 42.4579
0, 24, -631.941, -427.511, -350.883
0, 25, -184.846, -279.837, 154.661
0, 26, -384.488, 220.249, 227.975
0, 27, 181.836, 458.71, 390.313
0, 28, 255.268, 131.035, 178.684
0, 29, -64.4167, 72.7191, -21.9519
0, 30, -169.286, 146.98, -107.084
0, 31, -44.0236, 43.6903, 104.061
0, 32, 101.705, 168.044, -24.1055
0, 33, -512.66, 231.416, -471.773
0, 34, -109.919, -14.5514, 138.039
0, 35, 314.968, -258.838, -112.259
0, 36, -353.893, 208.213, -255.657
0, 37, -200.642, -459.149, -417.825
0, 38, -104.564, -167.555, 71.5873
0, 39, 46.7552, -327.565, 284.414
0, 40, 450.956, -284.562, -338.026
0, 41, -174.232, 35.3034, 406.062
0, 42, 194.868, 71.7587, -310.342
0, 43, 36.0147, -159.118, 54.2472
0, 44, 61.0216, 336.387, 357.255
0, 45, 394.164, -370.835, 19.5426
0, 46, 124.866, -43.7414, -253.188
0, 47, -646.113, 311.832, 501.411
0, 48, 356.923, 199.094, -374.111
0, 49, 51.2752, 7.60718, -127.08
0, 50, -727.287, 313.413, 485.236
0, 51, -137.857, 362.306, 267.067
0, 52, 104.754, -213.119, 421.557
0, 53, -475.481, 471.102, -292.718
0, 54, 222.839, 355.219, 273.207
0, 55, -39.3344, -405.814, 499.48
0, 56, -144.34, 26.2652, -186.796
0, 57, 355.9, -126.393, 310.268
0, 58, 101.424, 108.752, -262.236
0, 59, 427.625, -220.226, 368.776
0, 60, -15.5214, -283.571, 216.774
0, 61, -261.4, 71.4314, 368.422
0, 62, 134.978, 396.947, -507.067
0, 63, -32.0317, -40.1336, -116.921
0, 64, 210.294, 307.059, -64.9669
0, 65, -274.583, -149.249, -304.921
0, 66, 220.352, -316.734, -277.189
0, 67, 341.625, -427.828, -481.872
0, 68, -318.285, 249.711, 283.691
0, 69, -224.986, 413.868, -331.811
0, 70, -184.825, -272.073, 317.457
0, 71, -742.751, -475.714, 408.939
0, 72, 94.5239, 314.037, 313.564
0, 73, 479.556, 108.73, -495.139
0, 74, -301.05, -259.886, -478.279
0, 75, 1.67451, -307.152, -101.285
0, 76, -88.1584, -64.9197, -277.294
0, 77, 219.178, 238.86, -124.621
0, 78, -28.6717, -233.392, -195.252
0, 79, -89.7265, 13.9859, 422.459
0, 80, 318.994, 315.361, 353.256
0, 81, 43.3157, 94.7364, -331.017
0, 82, -56.6549, -387.108, 409.269
0, 83, 396.31, -421.895, -238.593
0, 84, -302.426, -4.4112, -345.798
0, 85, -40.3348, -368.13, -276.679
0, 86, -383.636, 382.803, -99.3591
0, 87, 317.135, -341.764, 271.529
0, 88, -755.797, -453.933, -372.378
0, 89, -11.4728, 73.5198, 71.2488
0, 90, -267.74, 205.639, -486.265
0, 91, -545.588, -324.153, 180.624
0, 92, -67.4583, 236.793, -223.291
0, 93, -392.714, 354.426, -99.1011
0, 94, -363.358, -99.4322, 385.407
0, 95, -215.068, 368.19, -59.2883
0, 96, -320.845, 60.199, -402.917
0, 97, 639.765, 285.137, 374.39
0, 98, -351.137, 218.876, -449.619
0, 99, 28.3758, 166.381, 360.395
1, 0, 330.796, 179.939, 470.072
1, 1, -539.065, 478.97, -254.275
1, 2, 208.81, -421.113, 473.588
1, 3, 602.925, 458.125, -448.118
1, 4, -125.042, 253.465, -269.806
1, 5, -116.074, -421.759, -483.049
1, 6, -285.992, -128.145, -274.232
1, 7, -75.9857, -18.841, 34.4307
1, 8, 69.5715, -254.291, -233.576
1, 9, -181.665, -331.8, -107.906
1, 10, -312.148, 330.356, -125.651
1, 11, 575.214, 497.837, 324.906
1, 12, 294.477, -41.6886, -483.128
