iteration,agent_id,fitness,x0,x1
0, 0, -266.739, -441.027, -148.513
0, 1, 47.4943, -487.199, 94.7306
0, 2, -77.8231, 122.062, -93.9931
0, 3, -23.8178, 452.849, 430.342
0, 4, -392.5, 47.3587, 354.77
0, 5, -251.936, -194.65, 290.155
0, 6, -161.608, -223.532, 54.5683
0, 7, -155.739, -47.7413, -363.673
0, 8, -228.733, -406.713, -114.822
0, 9, -164.843, 334.034, 441.508
0, 10, 52.2616, 357.412, -447.415
0, 11, -269.413, -99.1983, 192.742
0, 12, 352.022, -356.106, -324.089
0, 13, -141.1, -74.6137, -275.754
0, 14, 352.305, -336.638, 379.671
0, 15, 103.567, 203.018, -105.016
0, 16, -271.248, -200.766, -478.576
0, 17, -239.717, -362.06, 211.064
0, 18, -247.701, 47.4111, -404.703
0, 19, -83.1114, -213.945, 72.6252
0, 20, 220.268, 240.074, 81.366
0, 21, 44.6228, 274.916, -24.9388
0, 22, -21.1445, -285.122, 328.159
0, 23, -178.336, 149.583, -441.864
0, 24, -499.042, -406.311, -147.94
0, 25, 377.19, -396.302, -33.3448
0, 26, 300.094, 203.279, -145.6
0, 27, 388.211, -215.535, 364.553
0, 28, 503.718, 410.253, -202.695
0, 29, 252.746, 372.651, 0.000347518
0, 30, 262.419, 331.457, -302.33
0, 31, -637.574, -423.606, 392.337
0, 32, 203.191, 240.797, 383.819
0, 33, 612.735, -305.126, 414.613
0, 34, -18.8086, -247.547, -314.42
0, 35, 262.074, 27.5866, 262.569
0, 36, 98.015, 272.635, -126.481
0, 37, 358.856, 345.474, 271.297
0, 38, -389.582, -278.37, 267.768
0, 39, 240.908, 428.93, -142.901
0, 40, -387.089, 276.285, -211.541
0, 41, 179.245, -186.103, -33.7545
0, 42, -207.885, -340.1, 155.791
0, 43, -252.036, 94.8171, -426.268
0, 44, 122.231, 371.099, -16.4931
0, 45, 118.841, 350.022, 51.5848
0, 46, 318.671, -55.3663, -469.158
0, 47, 202.246, 0.359856, -250.848
0, 48, -224.099, -153.598, 482.543
0, 49, -375.491, -93.2847, 384.811
0, 50, 226.838, -502.406, -90.3273
0, 51, 464.6, -290.065, 360.751
0, 52, 371.442, 98.8518, -479.697
0, 53, 122.736, 88.6288, -88.8298
0, 54, 282.639, -243.341, -287.443
0, 55, 118.749, -200.821, -68.838
0, 56, 294.325, 293.423, -369.373
0, 57, 173.974, 155.214, -0.387048
0, 58, -206.033, 324.478, 62.0057
0, 59, 326.294, -474.626, -302.455
0, 60, 32.3633, 143.463, 160.762
0, 61, -57.028, -406.836, 46.1257
0, 62, -639.224, -498.889, 372.483
0, 63, 100.106, -191.019, 138.373
0, 64, -393.604, -409.961, 74.375
0, 65, -19.1562, 314.664, -357.564
0, 66, -75.3849, -91.1252, 358.6
0, 67, -31.2852, -239.782, -313.667
0, 68, -349.09, 414.758, -25.206
0, 69, -262.021, 385.328, 430.473
0, 70, -282.863, -301.083, -39.0609
0, 71, -756.334, 494.416, 396.833
0, 72, -135.704, 419.634, -96.9816
0, 73, -183.879, 373.758, -138.607
0, 74, -270.564, -195.283, 492.368
0, 75, 397.843, -176.333, -412.114
0, 76, -138.928, 274.155, 262.867
0, 77, -61.5883, -356.867, -294.599
0, 78, 500.124, 94.8237, -495.023
0, 79, -41.7056, 139.088, -152.778
0, 80, 87.8686, 165.393, -28.1919
0, 81, 132.622, 64.1768, 258.577
0, 82, -106.349, -389.629, -299.313
0, 83, -113.168, 204.905, -506.226
0, 84, -214.968, -9.24862, 337.026
0, 85, 313.997, -475.35, -444.381
0, 86, 136.717, -91.3977, -182.903
0, 87, -95.4917, -149.61, 217.164
0, 88, 385.773, 386.92, -176.791
0, 89, 259.856, -257.64, -92.0393
0, 90, -226.923, -475.511, -19.4009
0, 91, 301.78, 20.5416, -511.124
0, 92, 105.632, -93.9112, 250.171
0, 93, -620.122, 377.816, -373.494
0, 94, 194.473, -406.341, 315.908
0, 95, 547.287, 418.259, -490.923
0, 96, -387.836, 439.547, -8.25534
0, 97, 76.8802, 115.482, -166.642
0, 98, -192.602, 75.9645, 102.739
0, 99, 289.694, 103.753, 179.29
1, 0, -266.858, -441.101, -148.624
1, 1, 47.5616, -486.957, 94.8155
1, 2, -67.919, 121.863, -93.9561
1, 3, -24.0569, 452.563, 430.299
1, 4, -392.291, 47.5508, 354.563
1, 5, -243.437, -194.652, 290.376
1, 6, -177.91, -223.311, 54.7806
1, 7, -156.637, -47.4659, -363.522
1, 8, -228.696, -406.637, -114.817
1, 9, -164.961, 333.922, 441.735
1, 10, 52.5232, 357.156, -447.529
1, 11, -269.055, -98.9499, 192.479
1, 12, 369.152, -356.073, -324.374
1, 13, -135.116, -74.339, -275.582
1, 14, 352.268, -336.708, 379.442
1, 15, 103.662, 203.292, -104.931
1, 16, -281.715, -200.695, -478.762
1, 17, -251.238, -362.178, 211.079
1, 18, -247.275, 47.4953, -404.439
1, 19, -78.3208, -214.241, 72.865
1, 20, -200.139, 104.256, 103.664
1, 21, -242.351, -313.272, -37.5276
1, 22, 99.1186, -211.857, 420.453
1, 23, -558.456, 315.867, -512
1, 24, 314.572, -512, -109.619
1, 25, 252.736, -512, -102.265
1, 26, -155.869, 512, -171.089
1, 27, 147.538, 113.487, 385.543
1, 28, -228.664, 182.2, -444.596
1, 29, 774.573, 448.625, 280.235
1, 30, 123.885, 400.142, -512
1, 31, -598.291, -512, 384.67
1, 32, -402.334, 351.309, 248.672
1, 33, -202.583, -413.558, 335.196
1, 34, 938.241, -512, -493.964
1, 35, 62.5528, -124.763, 150.909
1, 36, 281.311, 361.017, 46.4458
1, 37, -274.788, -299.068, 294.033
1, 38, -208.644, -204.123, 512
1, 39, 226.654, 383.551, -292.754
1, 40, 552.698, 512, -91.0649
1, 41, 109.988, -123.862, -234.481
1, 42, -15.9144, -13.6144, -78.8552
1, 43, 173.046, 478.786, -167.302
1, 44, -508.319, 512, 53.8985
1, 45, 292.343, 471.519, -85.1401
1, 46, -26.7386, -195.198, -140.239
1, 47, -489.694, -135.56, 417.882
1, 48, 261.852, -161.931, 161.69
1, 49, -249.633, -296.535, 306.028
1, 50, 425.262, -512, -124.482
1, 51, 431.515, -68.3246, 512
1, 52, -166.885, 144.954, -442.676
1, 53, 87.007, -136.966, -133.769
1, 54, -121.92, -153.345, -240.699
1, 55, 11.1749, 84.1164, 35.7657
1, 56, -122.089, 18.7684, -176.522
1, 57, 17.7829, -23.2551, -73.0581
1, 58, 137.253, -159.812, 302.704
1, 59, -397.912, -512, -290.626
1, 60, -80.0156, 91.7932, 263.65
1, 61, 33.3024, -428.648, -221.358
1, 62, -808.551, -492.396, 391.921
1, 63, 4.26364, -280.4, -78.7146
1, 64, -325.796, 308.551, 218.556
1, 65, 553.466, 107.057, -509.21
1, 66, -207.685, -350.822, 143.452
1, 67, -60.8737, -218.208, -163.006
1, 68, 85.4278, 118.702, 34.9003
1, 69, 432.602, 512, 489.375
1, 70, 342.903, 136.32, 200.53
1, 71, -200.762, 370.829, 405.581
1, 72, 351.432, 239.018, 169.398
1, 73, 268.952, 374.458, -173.674
1, 74, 527.182, -25.7491, 512
1, 75, 303.323, 165.464, -512
1, 76, 234.201, 276.737, -82.7038
1, 77, 61.2744, 21.1226, -228.08
1, 78, -702.243, 269.814, -486.041
1, 79, -370.315, 116.862, -409.507
1, 80, 402.363, -287.898, 77.3116
1, 81, -551.273, -413.264, 102.169
1, 82, 1014, -505.018, 509.149
1, 83, -397.717, -248.633, 250.076
1, 84, -459.708, 336.352, -511.325
1, 85, 84.1256, 230.547, -146.358
1, 86, -287.096, 295.42, -218.532
1, 87, -209.193, -114.093, -261.892
1, 88, 388.116, -15.7405, -479.092
1, 89, -491.154, -199.1, -500.012
1, 90, 652.351, 412.077, 344.735
1, 91, 28.4019, 25.7641, -43.2281
1, 92, -306.638, -456.608, 80.1967
1, 93, 71.2818, -464.313, -35.3117
1, 94, 306.611, 16.8195, 249.135
1, 95, 90.08, 121.348, 39.6231
1, 96, -410.055, -239.201, 298.878
1, 97, -742.21, -319.441, 504.618
1, 98, 156.908, -358.687, -32.2537
1, 99, -246.119, -186.707, 491.314
2, 0, -49.4839, -246.155, -248.046
2, 1, 351.713, -512, 95.7411
2, 2, 324.516, 512, -136.928
2, 3, -161.042, 148.276, 512
2, 4, -392.399, 47.5499, 354.673
2, 5, -137.804, 33.8208, -204.713
