iteration,agent_id,fitness,x0,x1
0, 0, 60.0348, -428.379, -487.86
0, 1, 252.172, -371.699, -33.4275
0, 2, -549.375, -327.885, 177.08
0, 3, 227.789, 56.6493, 228.876
0, 4, 160.832, -442.873, -240.11
0, 5, 734.633, -484.166, -469.766
0, 6, 299.835, 203.852, 142.284
0, 7, -94.1953, -139.711, -46.3456
0, 8, -66.2573, 445.934, -265.218
0, 9, 18.8851, 148.25, -466.041
0, 10, 145.475, 327.603, 14.3896
0, 11, -203.678, 221.866, -27.8886
0, 12, 178.204, 213.911, -116.496
0, 13, 447.167, 506.187, -457.785
0, 14, -37.2454, -198.685, -456.822
0, 15, 58.311, 254.551, 441.668
0, 16, 394.337, 207.821, 400.17
0, 17, -67.7123, -69.931, 229.402
0, 18, 37.8019, -188.325, -68.834
0, 19, -237.351, -453.056, -160.672
0, 20, 431.027, -492.195, -121.616
0, 21, 279.476, -259.312, -298.485
0, 22, -160.775, -226.667, 315.289
0, 23, -765.202, 328.155, 507.149
0, 24, 157.49, 55.1998, -449.536
0, 25, 341.996, 127.533, 397.924
0, 26, -527.138, -417.452, 89.4209
0, 27, 172.329, -471.071, 236.709
0, 28, 215.197, -493.873, 201.825
0, 29, 111.593, -249.527, 77.3534
0, 30, 180.907, -427.773, 508.756
0, 31, 26.2763, -319.843, 113.265
0, 32, -143.377, -228.234, -422.308
0, 33, -373.724, -0.314551, 393.266
0, 34, 55.0403, -401.477, -442.719
0, 35, 157.248, 179.627, -8.15326
0, 36, 182.465, -465.651, -45.7046
0, 37, -88.6042, -404.188, -401.206
0, 38, 23.0915, -139.639, -239.596
0, 39, 312.916, 189.234, 471.532
0, 40, -293.873, -492.975, -262.785
0, 41, -288.809, 14.3585, -349.84
0, 42, 83.4346, 50.4915, -315.084
0, 43, -648.964, 290.677, -505.678
0, 44, 69.4715, 473.36, 255.597
0, 45, -25.0836, -466.032, 259.974
0, 46, 152.943, 354.759, 54.1305
0, 47, -412.309, 303.06, 208.848
0, 48, -790.076, -480.777, 374.073
0, 49, -128.927, 8.88884, -392.505
