iteration,fitness,x0,x1
0, 141.123, -82.1289, 124.21
1, -853.673, 350.56, 512
2, -853.709, 350.597, 512
3, -866.867, 340.358, 489.312
4, -866.801, 340.36, 489.245
5, -884.158, 348.139, 504.722
6, -884.115, 348.113, 504.704
7, -884.138, 348.095, 504.746
8, -884.09, 348.081, 504.712
9, -945.715, 511.985, 400.175
10, -945.711, 511.994, 400.161
11, -945.705, 511.979, 400.171
12, -945.717, 511.999, 400.162
13, -945.713, 512, 400.157
14, -945.73, 512, 400.174
15, -945.693, 511.982, 400.155
16, -945.695, 511.989, 400.149
17, -945.712, 511.992, 400.164
18, -945.706, 511.99, 400.16
19, -945.72, 511.989, 400.175
20, -945.722, 511.994, 400.172
21, -945.731, 511.996, 400.179
22, -945.722, 512, 400.167
23, -945.72, 512, 400.164
24, -945.726, 511.997, 400.174
25, -945.736, 511.995, 400.186
26, -945.739, 512, 400.183
27, -945.741, 512, 400.186
28, -945.735, 511.996, 400.183
29, -945.732, 511.991, 400.185
30, -945.738, 511.996, 400.186
31, -945.736, 512, 400.181
32, -945.736, 511.996, 400.185
33, -945.736, 512, 400.18
34, -945.729, 512, 400.173
35, -945.728, 511.998, 400.174
36, -945.736, 511.999, 400.181
37, -945.732, 511.997, 400.18
38, -945.74, 512, 400.185
39, -945.738, 511.997, 400.186
40, -945.735, 511.996, 400.183
41, -945.725, 511.992, 400.177
42, -945.733, 511.995, 400.182
43, -945.739, 512, 400.184
44, -955.092, 512, 405.773
45, -955.097, 512, 405.778
46, -955.101, 512, 405.782
47, -955.106, 511.999, 405.788
48, -955.1, 511.996, 405.785
49, -955.104, 511.994, 405.791
