iteration,fitness,x0,x1
0, 384.146, -36.1302, 494.316
1, -592.561, -352.126, 502.179
2, -686.737, -270.079, 512
3, -758.908, -285.253, 512
4, -758.938, -285.294, 512
5, -758.963, -285.33, 512
6, -758.949, -285.331, 511.985
7, -793.716, -331.159, 512
8, -793.71, -331.152, 512
9, -840.52, -482.739, 398.243
10, -866.325, -462.111, 394.267
11, -866.279, -462.09, 394.241
12, -866.285, -462.081, 394.256
13, -866.31, -462.088, 394.276
14, -942.573, 512, 407.83
15, -942.588, 512, 407.846
16, -942.594, 512, 407.85
17, -942.583, 512, 407.839
18, -942.563, 511.991, 407.828
19, -942.555, 511.996, 407.816
20, -956.045, 512, 402.308
21, -956.038, 512, 402.301
22, -956.04, 512, 402.302
23, -956.037, 512, 402.3
24, -956.541, 512, 402.809
25, -956.544, 512, 402.812
26, -956.537, 512, 402.805
27, -956.523, 511.994, 402.798
28, -956.518, 511.997, 402.789
29, -956.52, 511.992, 402.797
30, -956.527, 512, 402.795
31, -956.526, 511.995, 402.799
32, -956.532, 511.995, 402.806
33, -956.535, 511.993, 402.811
34, -958.124, 512, 403.586
35, -958.131, 511.998, 403.595
36, -958.13, 511.994, 403.597
37, -958.124, 511.993, 403.592
38, -958.122, 511.993, 403.591
39, -958.115, 511.993, 403.584
40, -958.11, 511.993, 403.578
41, -958.112, 511.998, 403.575
42, -958.109, 511.992, 403.579
43, -958.121, 511.996, 403.586
44, -958.112, 511.991, 403.583
45, -958.12, 511.995, 403.586
46, -958.118, 511.994, 403.585
47, -958.115, 511.991, 403.585
48, -958.111, 511.988, 403.584
49, -958.122, 511.994, 403.59
