iteration,fitness,x0,x1
0, 10.5258, -286.348, -303.836
1, -697.708, -272.147, 512
2, -854.879, 360.094, 512
3, -859.474, 360.031, 511.981
4, -859.367, 359.967, 511.933
5, -859.334, 359.952, 511.912
6, -859.391, 359.969, 511.958
7, -860.024, 359.956, 511.992
8, -859.996, 359.945, 511.973
9, -860.002, 359.943, 511.981
10, -860.013, 359.964, 511.971
11, -860.023, 359.965, 511.981
12, -860.025, 359.973, 511.975
13, -927.235, 512, 398.227
14, -927.232, 512, 398.225
15, -927.225, 512, 398.217
16, -927.224, 512, 398.216
17, -927.224, 511.996, 398.22
18, -927.216, 512, 398.207
19, -927.218, 511.996, 398.214
20, -927.198, 511.99, 398.199
21, -927.213, 511.991, 398.213
22, -927.22, 512, 398.212
23, -927.21, 512, 398.201
24, -927.199, 512, 398.19
25, -927.194, 512, 398.186
26, -927.176, 511.992, 398.175
27, -927.186, 511.999, 398.178
28, -927.175, 511.993, 398.173
29, -927.177, 511.99, 398.178
30, -927.165, 511.982, 398.173
31, -927.18, 511.992, 398.179
32, -927.179, 511.997, 398.174
33, -927.178, 511.997, 398.172
34, -957.691, 511.999, 404.611
35, -957.696, 511.997, 404.617
36, -957.689, 511.994, 404.613
37, -957.691, 511.994, 404.615
38, -957.693, 512, 404.612
39, -957.696, 512, 404.615
40, -957.695, 512, 404.613
41, -957.686, 511.994, 404.611
42, -957.673, 511.988, 404.604
43, -957.681, 511.994, 404.605
44, -957.68, 511.991, 404.608
45, -957.685, 511.991, 404.613
46, -957.683, 511.99, 404.611
47, -957.688, 511.991, 404.615
48, -957.683, 511.987, 404.614
49, -957.684, 511.989, 404.614
