iteration,fitness,x0,x1
0, 60.7175, -89.0316, 20.7464
1, -765.902, -339.88, 512
2, -765.823, -339.8, 512
3, -765.79, -339.819, 511.932
4, -816.423, -319.239, 512
5, -816.476, -319.294, 511.998
6, -816.495, -319.313, 512
7, -862.746, 334.255, 490.236
8, -861.691, 334.262, 490.267
9, -861.661, 334.241, 490.258
10, -861.631, 334.224, 490.244
11, -862.734, 334.249, 490.231
12, -862.763, 334.272, 490.237
13, -862.794, 334.281, 490.259
14, -862.762, 334.263, 490.244
15, -862.777, 334.263, 490.26
16, -862.807, 334.282, 490.271
17, -914.98, 512, 397.211
18, -914.986, 512, 397.216
19, -914.991, 512, 397.221
20, -914.974, 511.99, 397.214
21, -914.984, 512, 397.214
22, -914.981, 511.988, 397.223
23, -914.999, 511.999, 397.232
24, -914.988, 511.991, 397.227
25, -914.989, 511.992, 397.227
26, -914.988, 511.985, 397.233
27, -914.989, 511.983, 397.236
28, -914.987, 511.977, 397.239
29, -914.977, 511.969, 397.237
30, -914.975, 511.965, 397.24
31, -914.981, 511.969, 397.241
32, -914.978, 511.976, 397.232
33, -914.985, 511.978, 397.237
34, -914.985, 511.978, 397.237
35, -914.998, 511.984, 397.245
36, -915.011, 511.989, 397.253
37, -946.485, 512, 400.943
38, -946.48, 512, 400.938
39, -946.477, 511.997, 400.938
40, -946.469, 511.99, 400.938
41, -946.458, 511.985, 400.931
42, -946.461, 511.986, 400.932
43, -946.465, 511.987, 400.936
44, -946.464, 511.99, 400.932
45, -946.464, 511.994, 400.929
46, -946.473, 511.998, 400.934
47, -946.468, 511.997, 400.929
48, -946.464, 511.999, 400.923
49, -946.464, 511.995, 400.927
