iteration,agent_id,fitness,x0,x1
0, 0, 470.803, -505.927, -135.022
0, 1, 622.942, 293.014, 382.442
0, 2, 329.447, -71.6252, 269.944
0, 3, 461.321, 471.738, -127.458
0, 4, -89.5554, -157.232, 123.459
0, 5, -597.818, 484.729, 492.307
0, 6, 134.915, -298.199, 43.0952
0, 7, 452.386, 102.174, -489.411
0, 8, -572.8, -479.469, 419.747
0, 9, 374.647, 460.523, 260.416
0, 10, -34.9449, -117.89, 242.289
0, 11, 90.2063, -487.187, 118.623
0, 12, 584.299, -431.22, 277.612
0, 13, 133.802, -430.852, -10.6494
0, 14, 594.217, 183.668, 443.354
0, 15, 114.194, -398.346, 185.736
0, 16, 124.366, -14.5309, 87.4944
0, 17, -552.449, 391.282, -387.536
0, 18, 222.87, -231.247, 203.064
0, 19, -565.212, 248.884, -464.405
0, 20, -721.39, -399.922, -426.499
0, 21, 415.745, 462.962, -115.373
0, 22, -330.435, -129.082, -303.594
0, 23, 173.393, 261.005, -328.77
0, 24, -742.003, -383.635, -407.518
0, 25, 111.304, 25.4905, 74.9753
0, 26, -0.429856, 94.1169, -106.493
0, 27, -637.487, 444.454, -297.178
0, 28, -13.9848, -476.145, -169.516
0, 29, -297.878, 15.0728, -358.18
0, 30, -348.152, 67.0147, -367.389
0, 31, 33.6439, -330.017, 338.672
0, 32, 61.6259, -54.6139, -39.5141
0, 33, 115.095, 97.3458, 397.357
0, 34, -419.368, 253.311, 209.577
0, 35, 550.098, -332.217, -321.442
0, 36, 39.2932, -289.144, 36.3543
0, 37, -110.881, -128.848, -40.4311
0, 38, -477.952, 300.007, -458.732
0, 39, -302.35, -461.814, -415.842
0, 40, 11.3143, 310.65, -355.03
0, 41, 402.479, 429.338, 94.8533
0, 42, 317.583, -152.6, -427.433
0, 43, -226.821, 168.217, -244.352
0, 44, 208.178, -496.485, -510.204
0, 45, 95.031, -190.786, -345.169
0, 46, -327.309, -251.603, 474.324
0, 47, -27.1025, -240.652, -314.093
0, 48, -384.425, -372.014, -140.61
0, 49, -230.012, 357.88, -490.953
0, 50, -17.0275, 260.586, 438.463
0, 51, -115.503, -165.949, 496.281
0, 52, -396.042, 380.732, -94.7245
0, 53, -288.812, 34.662, -355.337
0, 54, 44.3386, -131.819, 132.741
0, 55, -31.6339, 21.1261, 2.60449
0, 56, -145.478, -109.342, -254.425
0, 57, 364.061, 33.4194, -465.667
0, 58, 115.068, 316.769, -210.085
0, 59, 25.9955, 269.157, -316.307
0, 60, 308.885, 432.512, 106.269
0, 61, -361.907, -442.406, 71.0179
0, 62, -258.114, -179.513, 95.2869
0, 63, 3.31976, 237.2, 295.916
0, 64, -66.5416, 353.29, -406.136
0, 65, 65.1795, -406.266, 31.7722
0, 66, -239.585, -304.404, -371.418
0, 67, -42.7331, 288.331, -5.20969
0, 68, 349.684, 107.556, 480.11
0, 69, -277.544, 283.716, 288.88
0, 70, 98.1433, -315.467, 339.949
0, 71, -3.92498, -461.11, -25.3036
0, 72, 59.4434, 277.026, -285.468
0, 73, -145.742, 187.026, 93.7401
0, 74, -76.689, -74.8058, -260.526
0, 75, -260.914, -73.8905, 207.759
0, 76, 165.739, -195.575, -159.236
0, 77, -384.941, -197.201, 262.011
0, 78, 182.135, -274.397, -396.374
0, 79, -193.134, -184.349, -205.437
0, 80, 78.1482, -130.547, -221.098
0, 81, -304.967, 464.49, 184.48
0, 82, 130.306, -106.343, 345.872
0, 83, 202.531, -207.161, -52.4182
0, 84, 380.065, 296.985, -267.986
0, 85, 369.162, -114.648, -385.066
0, 86, 139.932, -422.383, 218.373
0, 87, -233.687, -195.256, -213.082
0, 88, -498.762, 232.429, 242.572
0, 89, 31.5678, 62.414, -75.0613
0, 90, -197.886, 367.465, -508.949
0, 91, -39.1446, -169.628, -455.512
0, 92, -304.83, 507.159, -241.804
0, 93, 31.0578, 345.25, -424.679
0, 94, -487.938, -510.906, -20.5052
0, 95, 216.714, 160, 373.779
0, 96, -445.604, 319.035, -465.924
0, 97, -248.54, -149.998, -292.274
0, 98, -139.252, 45.7949, 150.715
0, 99, -365.372, 57.0215, 353.772
1, 0, 472.655, -505.689, -135.315
1, 1, 619.474, 293.227, 382.527
1, 2, 329.757, -71.8718, 270.087
1, 3, 461.509, 471.919, -127.397
1, 4, -77.6156, -157.366, 123.687
1, 5, -598.02, 484.933, 492.382
1, 6, 136.002, -298.107, 43.1433
1, 7, 452.742, 102.313, -489.686
1, 8, -590.857, -479.196, 419.48
1, 9, 374.536, 460.669, 260.265
1, 10, -34.7805, -118.016, 242.208
1, 11, 97.8925, -486.97, 118.401
1, 12, 570.489, -431.504, 277.675
1, 13, 143.135, -430.711, -10.8878
1, 14, 594.21, 183.767, 443.231
1, 15, 106.145, -398.161, 185.493
1, 16, 123.788, -14.4608, 87.4407
1, 17, -540.171, 390.983, -387.758
1, 18, 222.911, -231.211, 203.116
1, 19, -567.412, 248.684, -464.594
1, 20, 84.1694, -371.498, -512
1, 21, -500.973, 441.073, 170.407
1, 22, 36.7389, -51.2337, -387.373
1, 23, -95.9979, 332.668, -324.055
1, 24, -315.175, -512, -412.584
1, 25, -232.014, 406.301, -18.6702
1, 26, 392.914, -381.88, -4.46396
1, 27, 392.733, 152.049, -512
1, 28, -238.018, -273.29, -36.0179
1, 29, -287.558, -337.693, -428.314
1, 30, -349.112, 83.2528, -411.42
1, 31, -783.285, -292.241, 512
1, 32, 203.415, -132.319, 280.134
1, 33, 626.447, 166.209, 432.216
1, 34, -63.4444, 358.875, 159.702
1, 35, -294.481, -345.034, -512
1, 36, 115.536, -58.1977, 81.5354
1, 37, 196.951, -138.251, -178.177
1, 38, -313.96, 282.823, 21.0745
1, 39, -96.8486, -512, -455.288
1, 40, 522.472, 512, -512
1, 41, -295.595, 434.067, -0.673722
1, 42, 24.9473, -400.777, -486.738
1, 43, 120.672, 314.929, -70.8434
1, 44, 7.73351, -484.182, -512
1, 45, 107.64, -413.445, 16.3182
1, 46, 342.456, -100.203, 512
1, 47, -46.37, -357.138, 105.585
1, 48, 101.572, -512, 73.7708
1, 49, -581.911, 280.262, -512
1, 50, -253.889, 266.326, 512
1, 51, -69.2819, 134.129, 512
1, 52, -2.32855, 512, -16.9088
1, 53, 408.918, 137.789, -500.573
1, 54, -245.163, -46.0781, 173.22
1, 55, 61.8066, 113.317, -331.906
1, 56, -282.424, -101.643, -299.625
1, 57, -129.98, 375.413, -512
1, 58, 225.43, 174.905, -356.608
1, 59, -412.014, 74.221, -389.013
1, 60, -499.01, 512, 65.8013
1, 61, 414.65, -512, 111.077
1, 62, 161.772, -306.45, 131.788
1, 63, 395.095, 100.39, 473.458
