iteration,fitness,x0,x1
0, 290.498, 445.128, 378.369
1, -827.219, 512, 392.14
2, -827.182, 511.878, 392.206
3, -938.076, 512, 399.794
4, -938.127, 512, 399.847
5, -938.149, 512, 399.869
6, -938.132, 511.961, 399.891
7, -938.153, 511.955, 399.918
8, -938.169, 511.977, 399.913
9, -938.159, 511.977, 399.902
10, -938.18, 511.982, 399.919
11, -938.181, 511.987, 399.915
12, -938.215, 512, 399.937
13, -938.209, 511.996, 399.934
14, -938.23, 512, 399.952
15, -938.238, 511.998, 399.962
16, -938.243, 512, 399.966
17, -938.246, 512, 399.968
18, -938.232, 511.986, 399.969
19, -938.255, 511.994, 399.984
20, -938.251, 512, 399.973
21, -938.26, 512, 399.982
22, -938.26, 511.999, 399.984
23, -938.263, 512, 399.986
24, -943.885, 511.994, 399.998
25, -938.273, 512, 399.996
26, -938.275, 512, 399.998
27, -946.31, 511.954, 400.811
28, -957.904, 512, 403.364
29, -957.914, 512, 403.374
30, -957.907, 512, 403.366
31, -957.913, 512, 403.373
32, -957.913, 511.999, 403.374
33, -957.915, 512, 403.375
34, -957.92, 511.996, 403.383
35, -957.923, 512, 403.382
36, -957.924, 512, 403.384
37, -957.922, 511.996, 403.385
38, -957.918, 511.993, 403.385
39, -957.915, 511.987, 403.387
40, -957.911, 511.981, 403.39
41, -957.915, 511.98, 403.395
42, -957.915, 511.976, 403.399
43, -957.917, 511.979, 403.397
44, -957.914, 511.978, 403.396
45, -957.919, 511.979, 403.399
46, -957.918, 511.984, 403.394
47, -957.922, 511.987, 403.396
48, -957.916, 511.983, 403.393
49, -957.915, 511.984, 403.391
