iteration,fitness,x0,x1
0, 349.257, 252.155, -399.976
1, -698.357, 419.233, 423.554
2, -698.284, 419.128, 423.562
3, -821.646, 342.406, 512
4, -821.566, 342.36, 511.956
5, -821.508, 342.305, 511.944
6, -837.911, 345.182, 512
7, -859.313, 359.237, 512
8, -859.276, 359.219, 511.979
9, -859.257, 359.228, 511.949
10, -859.233, 359.222, 511.928
11, -859.232, 359.24, 511.907
12, -859.244, 359.235, 511.925
13, -859.24, 359.212, 511.947
14, -924.456, 431.575, 448.2
15, -924.925, 431.59, 448.206
16, -924.482, 431.609, 448.194
17, -924.461, 431.599, 448.182
18, -932.424, 512, 408.542
19, -932.414, 512, 408.532
20, -932.411, 511.999, 408.53
21, -932.413, 511.998, 408.533
22, -932.404, 511.995, 408.526
23, -932.405, 511.995, 408.527
24, -932.413, 511.996, 408.534
25, -932.403, 511.996, 408.525
26, -932.4, 511.991, 408.525
27, -932.395, 511.991, 408.521
28, -932.405, 511.995, 408.527
29, -932.402, 511.993, 408.526
30, -932.394, 511.99, 408.521
31, -932.402, 511.999, 408.521
32, -932.398, 512, 408.516
33, -932.396, 512, 408.514
34, -932.392, 511.997, 408.513
35, -932.384, 511.992, 408.508
36, -932.378, 511.994, 408.501
37, -932.371, 511.993, 408.495
38, -932.37, 511.998, 408.489
39, -937.91, 512, 399.625
40, -937.915, 512, 399.63
41, -937.909, 512, 399.624
42, -942.591, 512, 407.848
43, -942.593, 512, 407.849
44, -942.591, 511.998, 407.85
45, -942.582, 511.995, 407.844
46, -942.591, 511.998, 407.85
47, -942.591, 512, 407.847
48, -942.587, 512, 407.843
49, -942.582, 512, 407.838
