iteration,fitness,x0,x1
0, -124.408, -5.87124, 428.306
1, -645.67, -435.5, -377.448
2, -645.544, -435.529, -377.299
3, -645.521, -435.469, -377.321
4, -719.118, 328.796, 512
5, -719.111, 328.819, 511.981
6, -719.132, 328.845, 511.988
7, -719.108, 328.836, 511.969
8, -868.542, 512, 412.048
9, -868.569, 512, 412.075
10, -868.58, 512, 412.086
11, -868.579, 512, 412.085
12, -869.08, 342.353, 504.702
13, -869.061, 342.341, 504.694
14, -869.073, 342.332, 504.715
15, -869.048, 342.324, 504.697
16, -869.052, 342.325, 504.7
17, -869.042, 342.311, 504.704
18, -880.699, 346.059, 504.679
19, -880.686, 346.051, 504.674
20, -945.637, 511.99, 400.09
21, -945.638, 512, 400.08
22, -945.628, 511.999, 400.071
23, -957.517, 512, 404.435
24, -957.514, 512, 404.432
25, -957.515, 512, 404.433
26, -957.523, 511.997, 404.444
27, -957.521, 512, 404.439
28, -957.519, 511.994, 404.442
29, -957.521, 512, 404.439
30, -957.519, 512, 404.436
31, -957.527, 512, 404.444
32, -957.509, 511.992, 404.435
33, -957.51, 511.995, 404.433
34, -958.162, 512, 403.624
35, -958.154, 511.996, 403.621
36, -958.159, 511.992, 403.629
37, -958.148, 511.989, 403.621
38, -958.15, 511.989, 403.623
39, -958.146, 511.983, 403.624
40, -958.152, 511.989, 403.625
41, -958.139, 511.983, 403.618
42, -958.147, 511.99, 403.619
43, -958.151, 511.987, 403.626
44, -958.154, 511.988, 403.628
45, -958.145, 511.981, 403.626
46, -958.146, 511.98, 403.627
47, -958.15, 511.981, 403.631
48, -958.156, 511.988, 403.63
49, -958.15, 511.986, 403.625
