iteration,fitness,x0,x1
0, -423.423, 463.063, -14.5267
1, -674.09, 285.074, -501.602
2, -817.137, 369.564, 512
3, -817.163, 369.632, 511.958
4, -817.219, 369.662, 511.99
5, -817.187, 369.619, 512
6, -817.145, 369.573, 512
7, -817.175, 369.606, 512
8, -817.163, 369.593, 512
9, -817.138, 369.579, 511.986
10, -885.359, 512, 395.632
11, -885.334, 512, 395.606
12, -885.342, 512, 395.615
13, -914.984, 512, 397.214
14, -914.995, 511.99, 397.235
15, -914.988, 512, 397.218
16, -927.059, 512, 398.046
17, -927.068, 511.992, 398.064
18, -937.804, 512, 399.516
19, -937.794, 512, 399.506
20, -937.805, 512, 399.518
21, -937.809, 511.992, 399.53
22, -937.805, 511.994, 399.524
23, -937.794, 511.994, 399.512
24, -937.802, 511.999, 399.516
25, -954.636, 512, 405.315
26, -957.823, 512, 404.743
27, -957.83, 511.996, 404.754
28, -957.839, 511.998, 404.761
29, -957.841, 511.992, 404.768
30, -957.841, 512, 404.76
31, -957.843, 512, 404.763
32, -957.834, 511.994, 404.76
33, -957.829, 511.99, 404.758
34, -957.828, 511.984, 404.763
35, -957.838, 511.991, 404.767
36, -957.841, 511.992, 404.769
37, -957.841, 511.996, 404.765
38, -957.837, 511.996, 404.761
39, -957.831, 511.992, 404.758
40, -957.831, 511.999, 404.752
41, -957.828, 512, 404.747
42, -957.824, 511.999, 404.744
43, -957.827, 512, 404.747
44, -957.832, 512, 404.752
45, -957.828, 512, 404.747
46, -957.821, 511.996, 404.745
47, -957.825, 511.998, 404.747
48, -957.828, 512, 404.748
49, -957.828, 512, 404.748
