iteration,fitness,x0,x1
0, -109.499, 232.627, 180.353
1, -789.283, -294.414, 512
2, -789.275, -294.404, 512
3, -789.226, -294.427, 511.932
4, -806.988, -324.777, 512
5, -806.943, -324.779, 511.946
6, -806.922, -324.749, 511.956
7, -806.901, -324.737, 511.946
8, -843.616, 364.104, 509.093
9, -847.507, 364.097, 509.122
10, -847.487, 364.078, 509.12
11, -847.454, 364.065, 509.097
12, -847.452, 364.071, 509.087
13, -847.424, 364.055, 509.074
14, -847.435, 364.06, 509.081
15, -847.455, 364.07, 509.092
16, -847.438, 364.057, 509.087
17, -847.438, 364.042, 509.103
18, -847.444, 364.052, 509.1
19, -847.423, 364.043, 509.086
20, -847.43, 364.044, 509.092
21, -847.418, 364.041, 509.083
22, -847.415, 364.027, 509.094
23, -847.399, 364.02, 509.083
24, -863.625, -476.792, 396.203
25, -863.625, -476.8, 396.196
26, -863.627, -476.797, 396.2
27, -863.628, -476.792, 396.205
28, -912.054, 477.453, 434.928
29, -912.044, 477.444, 434.928
30, -912.045, 477.45, 434.922
31, -912.047, 477.458, 434.917
32, -912.047, 477.459, 434.917
33, -912.05, 477.458, 434.92
34, -912.053, 477.463, 434.919
35, -912.046, 477.455, 434.919
36, -912.045, 477.46, 434.914
37, -912.046, 477.458, 434.915
38, -912.052, 477.463, 434.918
39, -912.051, 477.464, 434.916
40, -912.047, 477.465, 434.911
41, -927.535, 512, 398.536
42, -927.53, 512, 398.53
43, -927.522, 511.996, 398.525
44, -927.528, 511.999, 398.529
45, -927.531, 511.998, 398.533
46, -927.52, 511.993, 398.527
47, -927.518, 511.994, 398.523
48, -927.514, 511.996, 398.518
49, -927.508, 511.991, 398.516
