iteration,fitness,x0,x1
0, -319.295, 258.34, -190.235
1, -878.389, 455.412, 465.006
2, -878.317, 455.418, 464.919
3, -878.459, 455.485, 465.007
4, -878.496, 455.46, 465.075
5, -878.471, 455.419, 465.091
6, -878.537, 455.451, 465.131
7, -878.575, 455.489, 465.134
8, -878.602, 455.519, 465.133
9, -878.65, 455.548, 465.157
10, -878.629, 455.521, 465.162
11, -878.6, 455.511, 465.14
12, -958.048, 512, 404.969
13, -958.03, 511.991, 404.959
14, -958.023, 512, 404.944
15, -958.041, 512, 404.962
16, -958.03, 512, 404.951
17, -958.046, 512, 404.967
18, -958.055, 511.994, 404.982
19, -953.405, 511.984, 404.986
20, -953.426, 511.993, 404.998
21, -958.078, 512, 404.999
22, -958.078, 512, 404.999
23, -954.33, 512, 405.008
24, -954.321, 511.989, 405.01
25, -953.42, 511.985, 405
26, -953.409, 511.983, 404.99
27, -953.401, 511.981, 404.986
28, -958.036, 511.979, 404.978
29, -953.391, 511.978, 404.978
30, -953.404, 511.982, 404.987
31, -953.39, 511.975, 404.98
32, -958.037, 511.983, 404.974
33, -958.036, 511.981, 404.976
34, -958.033, 511.981, 404.972
35, -953.392, 511.978, 404.979
36, -953.391, 511.975, 404.982
37, -953.39, 511.977, 404.978
38, -953.392, 511.973, 404.984
39, -953.392, 511.977, 404.98
40, -958.039, 511.983, 404.977
41, -958.038, 511.985, 404.974
42, -958.043, 511.99, 404.974
43, -958.049, 511.995, 404.975
44, -958.058, 512, 404.979
45, -958.061, 512, 404.982
46, -958.058, 512, 404.979
47, -958.048, 511.994, 404.974
48, -958.051, 511.996, 404.976
49, -958.05, 511.997, 404.975
