iteration,fitness,x0,x1
0, -268.485, 316.027, 228.958
1, -712.952, 394.106, -367.348
2, -712.956, 393.962, -367.497
3, -713.043, 393.998, -367.548
4, -776.873, -290.211, 512
5, -782.392, 373.071, 510.858
6, -782.424, 373.061, 510.907
7, -782.42, 373.063, 510.9
8, -782.412, 373.064, 510.889
9, -859.626, 354.289, 512
10, -859.615, 354.283, 511.995
11, -859.606, 354.283, 511.985
12, -859.587, 354.262, 511.986
13, -859.595, 354.26, 511.998
14, -859.56, 354.244, 511.977
15, -954.821, 512, 405.501
16, -954.813, 511.981, 405.511
17, -954.8, 511.983, 405.497
18, -954.82, 511.989, 405.51
19, -954.812, 511.997, 405.495
20, -954.814, 512, 405.495
21, -954.816, 512, 405.496
22, -954.8, 511.996, 405.484
23, -954.793, 512, 405.473
24, -954.784, 512, 405.464
25, -954.793, 512, 405.473
26, -954.776, 511.994, 405.461
27, -954.779, 511.994, 405.465
28, -954.775, 511.995, 405.46
29, -954.787, 511.998, 405.468
30, -954.792, 512, 405.472
31, -954.777, 511.991, 405.465
32, -954.786, 511.998, 405.468
33, -954.783, 512, 405.463
34, -954.78, 511.998, 405.462
35, -954.777, 511.998, 405.459
36, -954.77, 511.991, 405.459
37, -954.774, 511.99, 405.463
38, -954.76, 511.985, 405.455
39, -954.762, 511.99, 405.452
40, -954.76, 511.99, 405.449
41, -954.767, 511.993, 405.454
42, -954.777, 511.999, 405.458
43, -954.777, 512, 405.457
44, -954.77, 512, 405.45
45, -954.768, 512, 405.448
46, -954.763, 511.996, 405.447
47, -954.761, 511.996, 405.444
48, -954.752, 511.993, 405.439
49, -954.76, 511.996, 405.443
