iteration,fitness,x0,x1
0, -53.5766, 290.945, 74.3413
1, -798.273, 431.515, 459.588
2, -798.321, 431.56, 459.606
3, -798.432, 431.629, 459.669
4, -798.45, 431.601, 459.708
5, -946.138, 512, 400.59
6, -946.091, 511.97, 400.573
7, -946.093, 511.987, 400.557
8, -946.12, 512, 400.572
9, -946.109, 511.999, 400.561
10, -946.134, 512, 400.585
11, -946.13, 511.974, 400.608
12, -946.139, 511.991, 400.6
13, -951.763, 512, 401.036
14, -951.776, 512, 401.05
15, -951.762, 511.987, 401.049
16, -951.766, 512, 401.04
17, -951.776, 512, 401.049
18, -951.761, 511.999, 401.035
19, -951.746, 511.994, 401.025
20, -951.763, 511.999, 401.038
21, -951.749, 511.994, 401.029
22, -951.75, 511.995, 401.028
23, -951.753, 511.988, 401.039
24, -951.754, 511.984, 401.043
25, -951.741, 511.976, 401.039
26, -951.744, 511.986, 401.032
27, -951.752, 511.994, 401.032
28, -951.74, 511.984, 401.03
29, -951.744, 511.981, 401.036
30, -951.75, 511.98, 401.044
31, -951.757, 511.982, 401.048
32, -951.746, 511.978, 401.042
33, -951.75, 511.977, 401.047
34, -951.75, 511.984, 401.039
35, -951.761, 511.99, 401.045
36, -957.7, 512, 403.158
37, -957.707, 512, 403.165
38, -957.7, 512, 403.158
39, -957.704, 512, 403.162
40, -957.708, 511.997, 403.169
41, -958.408, 512, 403.872
42, -958.412, 512, 403.876
43, -958.407, 511.996, 403.876
44, -958.408, 512, 403.873
45, -958.412, 512, 403.876
46, -958.406, 512, 403.871
47, -958.4, 511.998, 403.867
48, -958.408, 512, 403.872
49, -958.401, 511.997, 403.868
