iteration,fitness,x0,x1
0, 64.5939, 71.3832, 263.283
1, -734.403, 319.163, 473.314
2, -734.215, 319.091, 473.17
3, -734.259, 319.093, 473.222
4, -842.896, -444.549, 380.21
5, -842.938, -444.541, 380.26
6, -840.504, -444.517, 380.275
7, -840.533, -444.543, 380.28
8, -840.528, -444.524, 380.293
9, -840.565, -444.541, 380.315
10, -840.602, -444.552, 380.341
11, -853.275, 425.413, 450.071
12, -900.186, 503.867, 392.262
13, -900.208, 503.89, 392.26
14, -900.188, 503.875, 392.255
15, -900.19, 503.894, 392.237
16, -900.218, 503.912, 392.247
17, -900.202, 503.895, 392.249
18, -949.792, 512, 406.575
19, -949.801, 512, 406.585
20, -949.788, 512, 406.572
21, -949.782, 512, 406.566
22, -949.768, 511.988, 406.563
23, -949.752, 511.979, 406.557
24, -949.752, 511.989, 406.546
25, -949.768, 511.996, 406.555
26, -949.78, 512, 406.564
27, -949.781, 511.995, 406.57
28, -949.778, 512, 406.562
29, -949.782, 511.999, 406.567
30, -949.789, 511.997, 406.575
31, -949.797, 512, 406.58
32, -949.793, 512, 406.577
33, -949.784, 512, 406.568
34, -949.787, 511.999, 406.571
35, -949.782, 511.994, 406.571
36, -949.784, 511.995, 406.573
37, -949.782, 511.989, 406.577
38, -949.782, 511.984, 406.581
39, -949.777, 511.977, 406.583
40, -949.773, 511.98, 406.576
41, -949.775, 511.982, 406.576
42, -949.776, 511.981, 406.578
43, -949.779, 511.984, 406.579
44, -949.778, 511.987, 406.574
45, -949.779, 511.987, 406.575
46, -949.777, 511.987, 406.573
47, -949.773, 511.982, 406.574
48, -949.774, 511.978, 406.58
49, -949.769, 511.977, 406.575
