iteration,fitness,x0,x1
0, -106.156, 170.367, 501.145
1, -618.458, 438.426, 388.392
2, -618.496, 438.523, 388.257
3, -689.294, -353.127, 512
4, -731.072, 378.979, 512
5, -731.064, 378.969, 512
6, -730.997, 378.92, 511.961
7, -818.877, -311.742, 512
8, -915.592, 512, 397.841
9, -915.584, 512, 397.833
10, -915.567, 511.984, 397.83
11, -915.549, 511.979, 397.817
12, -915.566, 511.994, 397.82
13, -915.57, 512, 397.818
14, -915.575, 512, 397.823
15, -915.569, 511.992, 397.825
16, -915.562, 511.979, 397.831
17, -915.563, 511.996, 397.815
18, -915.546, 511.991, 397.802
19, -915.555, 511.995, 397.808
20, -915.567, 512, 397.816
21, -957.316, 512, 404.232
22, -957.326, 512, 404.243
23, -957.317, 511.997, 404.236
24, -957.311, 512, 404.228
25, -957.307, 511.998, 404.226
26, -957.308, 512, 404.224
27, -957.304, 512, 404.22
28, -957.305, 512, 404.221
29, -957.302, 512, 404.218
30, -957.291, 511.999, 404.208
31, -957.29, 511.998, 404.208
32, -957.287, 511.996, 404.207
33, -957.294, 511.998, 404.212
34, -957.288, 512, 404.204
35, -957.276, 511.994, 404.198
36, -957.702, 511.994, 403.165
37, -957.694, 511.992, 403.16
38, -957.696, 511.99, 403.164
39, -957.703, 511.994, 403.167
40, -957.707, 512, 403.165
41, -957.712, 512, 403.17
42, -957.71, 511.997, 403.17
43, -957.71, 511.993, 403.175
44, -957.708, 511.991, 403.175
45, -957.712, 511.99, 403.18
46, -957.713, 511.989, 403.183
47, -957.705, 511.986, 403.177
48, -957.705, 511.986, 403.177
49, -957.706, 511.985, 403.178
