iteration,fitness,x0,x1
0, -216.765, -242.072, -184.402
1, -740.357, 424.606, 456.384
2, -793.7, 468.035, 481.833
3, -793.812, 468.099, 481.911
4, -793.841, 468.146, 481.884
5, -806.638, -324.424, 512
6, -806.607, -324.394, 512
7, -806.58, -324.366, 512
8, -806.562, -324.38, 511.964
9, -881.923, -455.936, 381.9
10, -881.916, -455.927, 381.902
11, -881.913, -455.948, 381.877
12, -881.909, -455.935, 381.887
13, -881.899, -455.937, 381.875
14, -881.92, -455.943, 381.889
15, -881.914, -455.926, 381.901
16, -881.917, -455.931, 381.899
17, -881.91, -455.926, 381.897
18, -881.889, -455.918, 381.884
19, -881.905, -455.93, 381.887
20, -881.885, -455.916, 381.882
21, -881.9, -455.924, 381.889
22, -881.905, -455.919, 381.899
23, -955.837, 512, 402.097
24, -955.832, 512, 402.093
25, -957.2, 512, 404.116
26, -957.581, 512, 404.499
27, -957.571, 511.992, 404.497
28, -957.554, 511.984, 404.488
29, -957.544, 511.975, 404.487
30, -957.554, 511.975, 404.496
31, -957.549, 511.977, 404.49
32, -957.544, 511.98, 404.481
33, -957.551, 511.979, 404.49
34, -957.553, 511.974, 404.497
35, -957.553, 511.982, 404.489
36, -957.559, 511.981, 404.496
37, -957.56, 511.981, 404.496
38, -957.557, 511.976, 404.499
39, -957.557, 511.978, 404.497
40, -957.551, 511.973, 404.496
41, -957.554, 511.971, 404.501
42, -957.553, 511.964, 404.507
43, -957.56, 511.969, 404.509
44, -957.563, 511.971, 404.51
45, -957.552, 511.966, 404.504
46, -957.558, 511.97, 404.506
47, -957.554, 511.969, 404.503
48, -957.556, 511.967, 404.507
49, -957.565, 511.972, 404.51
