iteration,fitness,x0,x1
0, 345.523, -106.196, 322.599
1, -750.986, -283.823, 512
2, -848.316, 512, 393.463
3, -848.366, 511.958, 393.553
4, -848.275, 511.921, 393.49
5, -848.332, 511.961, 393.514
6, -871.51, 458.768, 414.464
7, -871.561, 458.788, 414.499
8, -888.004, -470.578, 391.043
9, -889.477, -464.949, 381.892
10, -889.467, -464.964, 381.867
11, -889.46, -464.946, 381.877
12, -889.481, -464.963, 381.882
13, -889.498, -464.96, 381.903
14, -889.518, -464.962, 381.921
15, -889.525, -464.952, 381.937
16, -889.536, -464.953, 381.948
17, -898.792, 432.815, 443.163
18, -898.821, 432.83, 443.178
19, -898.805, 432.824, 443.168
20, -898.813, 432.831, 443.168
21, -898.804, 432.825, 443.165
22, -898.81, 432.832, 443.164
23, -898.79, 432.823, 443.154
24, -898.781, 432.817, 443.151
25, -898.773, 432.815, 443.143
26, -938.008, 512, 399.726
27, -938.018, 512, 399.736
28, -938.026, 511.999, 399.745
29, -938.035, 512, 399.753
30, -938.041, 512, 399.759
31, -938.044, 511.994, 399.768
32, -946.175, 512, 400.628
33, -946.183, 512, 400.635
34, -946.188, 512, 400.64
35, -946.19, 511.995, 400.648
36, -946.189, 511.994, 400.648
37, -946.185, 511.989, 400.648
38, -946.183, 511.983, 400.652
39, -946.192, 511.985, 400.659
40, -954.932, 512, 405.613
41, -954.933, 511.994, 405.619
42, -954.925, 511.99, 405.616
43, -954.926, 511.986, 405.62
44, -954.915, 511.98, 405.615
45, -957.344, 512, 404.261
46, -958.482, 512, 403.947
47, -958.481, 511.995, 403.951
48, -958.486, 511.997, 403.953
49, -958.483, 511.992, 403.956
