iteration,fitness,x0,x1
0, -564.369, -101.889, 419.749
1, -787.181, -293.261, 512
2, -787.187, -293.307, 511.969
3, -787.168, -293.245, 512
4, -862.043, 355.124, 512
5, -862.053, 355.135, 512
6, -862.101, 355.183, 512
7, -862.098, 355.202, 511.976
8, -862.081, 355.218, 511.94
9, -862.104, 355.236, 511.945
10, -862.103, 355.231, 511.95
11, -868.618, 512, 412.124
12, -868.578, 511.978, 412.101
13, -868.612, 512, 412.118
14, -868.609, 512, 412.115
15, -868.61, 512, 412.116
16, -868.587, 511.982, 412.107
17, -868.571, 511.976, 412.096
18, -868.593, 511.986, 412.11
19, -868.609, 511.994, 412.119
20, -868.619, 511.998, 412.127
21, -868.619, 511.994, 412.13
22, -881.205, 353.811, 501.574
23, -881.212, 353.82, 501.572
24, -881.222, 353.831, 501.572
25, -881.206, 353.819, 501.567
26, -881.195, 353.815, 501.56
27, -881.21, 353.822, 501.569
28, -881.222, 353.827, 501.575
29, -881.229, 353.83, 501.581
30, -881.229, 353.827, 501.583
31, -904.682, 452.972, 465.31
32, -904.675, 452.965, 465.309
33, -904.669, 452.963, 465.304
34, -950.057, 512, 406.842
35, -950.051, 511.994, 406.841
36, -950.044, 511.992, 406.837
37, -950.042, 511.992, 406.834
38, -950.04, 511.993, 406.831
39, -950.051, 511.997, 406.838
40, -950.057, 512, 406.841
41, -950.052, 512, 406.837
42, -950.056, 511.999, 406.842
43, -958.075, 512, 404.996
44, -958.062, 511.994, 404.989
45, -958.061, 511.998, 404.984
46, -958.061, 511.997, 404.984
47, -958.056, 511.992, 404.984
48, -958.056, 511.992, 404.985
49, -958.053, 511.988, 404.986
