iteration,fitness,x0,x1
0, 10.7253, 13.9417, -48.7967
1, -644.668, 512, -274.931
2, -686.278, -285.364, -452.869
3, -915.707, 512, 397.96
4, -915.629, 511.959, 397.919
5, -915.665, 511.968, 397.948
6, -915.666, 511.962, 397.954
7, -915.664, 511.977, 397.938
8, -924.964, 511.947, 397.971
9, -924.949, 511.92, 397.983
10, -924.938, 511.934, 397.957
11, -924.969, 511.959, 397.965
12, -924.988, 511.956, 397.987
13, -924.999, 511.976, 397.978
14, -924.981, 511.961, 397.975
15, -915.678, 511.965, 397.964
16, -915.677, 511.971, 397.956
17, -915.682, 511.974, 397.96
18, -915.694, 511.974, 397.972
19, -915.668, 511.961, 397.958
20, -915.678, 511.971, 397.958
21, -915.68, 511.982, 397.95
22, -942.191, 512, 407.447
23, -942.199, 511.996, 407.459
24, -942.195, 511.996, 407.455
25, -942.195, 511.999, 407.453
26, -958.513, 512, 403.977
27, -958.511, 512, 403.976
28, -958.505, 511.99, 403.98
29, -958.264, 511.986, 403.74
30, -958.252, 511.977, 403.737
31, -958.518, 511.994, 403.989
32, -958.53, 511.998, 403.997
33, -958.264, 511.979, 403.749
34, -958.252, 511.971, 403.744
35, -958.24, 511.967, 403.736
36, -958.245, 511.965, 403.744
37, -958.243, 511.965, 403.741
38, -958.505, 511.988, 403.981
39, -958.513, 511.992, 403.985
40, -958.521, 511.996, 403.989
41, -958.519, 511.999, 403.985
42, -958.51, 511.997, 403.979
43, -958.506, 511.998, 403.973
44, -958.503, 511.997, 403.971
45, -958.503, 511.993, 403.976
46, -958.498, 511.993, 403.969
47, -958.501, 511.993, 403.973
48, -958.495, 511.987, 403.974
49, -958.496, 511.984, 403.978
