iteration,fitness,x0,x1
0, 206.69, 403.379, 267.159
1, -733.679, 411.682, 439.689
2, -750.556, 411.804, 439.758
3, -783.876, 336.846, 512
4, -783.906, 336.914, 511.98
5, -783.921, 336.909, 512
6, -814.647, 327.373, 481.798
7, -816.638, -314.683, 512
8, -816.626, -314.67, 512
9, -816.613, -314.656, 512
10, -914.811, 512, 397.035
11, -914.807, 511.979, 397.053
12, -914.817, 511.985, 397.057
13, -914.824, 511.991, 397.058
14, -914.832, 512, 397.058
15, -914.814, 511.996, 397.042
16, -954.513, 512, 405.192
17, -954.522, 511.996, 405.204
18, -954.497, 511.988, 405.188
19, -954.498, 511.982, 405.195
20, -954.508, 511.988, 405.199
21, -954.529, 512, 405.208
22, -954.512, 511.991, 405.2
23, -954.516, 511.992, 405.203
24, -954.509, 511.996, 405.191
25, -954.496, 511.991, 405.184
26, -954.488, 511.989, 405.178
27, -954.495, 511.991, 405.183
28, -954.497, 511.985, 405.19
29, -954.512, 511.99, 405.201
30, -957.66, 512, 404.578
31, -957.659, 511.998, 404.579
32, -957.649, 511.993, 404.575
33, -957.638, 511.99, 404.567
34, -957.627, 511.986, 404.56
35, -957.639, 511.992, 404.565
36, -957.641, 511.99, 404.569
37, -957.648, 511.998, 404.569
38, -957.647, 511.996, 404.569
39, -957.636, 511.992, 404.563
40, -957.636, 511.991, 404.563
41, -957.626, 511.986, 404.558
42, -957.621, 511.984, 404.556
43, -957.617, 511.978, 404.557
44, -957.62, 511.975, 404.563
45, -957.618, 511.978, 404.558
46, -957.621, 511.979, 404.561
47, -957.619, 511.978, 404.559
48, -957.616, 511.979, 404.555
49, -957.607, 511.974, 404.551
