iteration,fitness,x0,x1
0, -262.224, -497.436, 435.587
1, -843.616, 364.104, 509.093
2, -847.57, 364.07, 509.221
3, -957.652, 512, 403.109
4, -957.58, 512, 403.037
5, -957.629, 512, 403.086
6, -957.599, 512, 403.056
7, -957.571, 512, 403.028
8, -957.556, 512, 403.012
9, -957.542, 511.986, 403.012
10, -957.561, 511.976, 403.042
11, -956.315, 511.949, 403.024
12, -957.532, 511.971, 403.018
13, -956.291, 511.952, 402.996
14, -956.325, 511.969, 403.013
15, -956.317, 511.975, 403
16, -956.304, 511.974, 402.987
17, -956.288, 511.963, 402.983
18, -956.274, 511.949, 402.983
19, -956.288, 511.959, 402.987
20, -956.297, 511.959, 402.996
21, -956.288, 511.952, 402.993
22, -956.285, 511.94, 403.002
23, -956.276, 511.939, 402.995
24, -956.272, 511.933, 402.996
25, -956.277, 511.938, 402.997
26, -956.282, 511.931, 403.008
27, -956.276, 511.93, 403.003
28, -956.266, 511.93, 402.994
29, -956.275, 511.936, 402.996
30, -956.275, 511.939, 402.994
31, -956.273, 511.938, 402.992
32, -956.279, 511.946, 402.99
33, -956.271, 511.945, 402.984
34, -956.282, 511.953, 402.987
35, -956.288, 511.951, 402.995
36, -956.278, 511.945, 402.991
37, -956.274, 511.941, 402.991
38, -956.262, 511.936, 402.984
39, -956.275, 511.941, 402.992
40, -956.28, 511.94, 402.998
41, -956.275, 511.935, 402.998
42, -956.266, 511.932, 402.992
43, -956.265, 511.933, 402.989
44, -956.256, 511.929, 402.985
45, -956.26, 511.93, 402.987
46, -956.267, 511.933, 402.991
47, -956.261, 511.929, 402.989
48, -956.261, 511.924, 402.995
49, -956.263, 511.927, 402.994
