iteration,fitness,x0,x1
0, 226.109, -2.74399, 281.427
1, -693.632, -478.709, 365.261
2, -693.764, -478.835, 365.214
3, -693.839, -478.867, 365.298
4, -693.784, -478.801, 365.318
5, -747.523, -342.792, 512
6, -837.9, 330.57, 484.789
7, -837.899, 330.55, 484.809
8, -862.082, 419.259, 438.948
9, -905.269, 512, 410.307
10, -905.22, 511.972, 410.282
11, -905.229, 511.962, 410.301
12, -905.237, 511.963, 410.307
13, -905.223, 511.963, 410.294
14, -905.219, 511.973, 410.281
15, -905.227, 511.974, 410.287
16, -942.055, 512, 407.311
17, -942.07, 512, 407.326
18, -942.063, 512, 407.319
19, -942.04, 511.992, 407.304
20, -942.041, 512, 407.297
21, -942.025, 511.992, 407.288
22, -942.021, 512, 407.277
23, -949.993, 512, 406.778
24, -949.994, 512, 406.778
25, -949.999, 512, 406.783
26, -950.001, 512, 406.786
27, -949.998, 512, 406.782
28, -950.007, 512, 406.791
29, -949.994, 511.99, 406.787
30, -949.978, 511.982, 406.779
31, -949.98, 511.976, 406.788
32, -949.979, 511.973, 406.789
33, -955.801, 511.999, 402.062
34, -955.792, 511.99, 402.061
35, -955.797, 511.994, 402.063
36, -955.786, 511.986, 402.06
37, -955.779, 511.979, 402.06
38, -955.773, 511.98, 402.054
39, -955.775, 511.98, 402.054
40, -955.779, 511.988, 402.051
41, -955.782, 511.984, 402.058
42, -955.779, 511.977, 402.062
43, -955.782, 511.98, 402.062
44, -955.79, 511.985, 402.065
45, -955.797, 511.991, 402.066
46, -955.799, 511.995, 402.064
47, -955.807, 511.998, 402.069
48, -955.799, 511.992, 402.067
49, -957.168, 512, 404.084
