iteration,fitness,x0,x1
0, 278.004, -396.36, 310.333
1, -882.299, -475.23, 386.089
2, -882.37, -475.205, 386.186
3, -942.164, 512, 407.42
4, -942.225, 512, 407.481
5, -942.258, 512, 407.514
6, -942.241, 511.997, 407.5
7, -942.238, 511.981, 407.513
8, -942.264, 511.977, 407.542
9, -942.302, 511.993, 407.565
10, -942.301, 512, 407.557
11, -942.314, 512, 407.57
12, -942.304, 512, 407.561
13, -942.309, 511.989, 407.576
14, -942.323, 512, 407.58
15, -942.315, 512, 407.571
16, -942.299, 511.993, 407.562
17, -942.296, 511.996, 407.555
18, -942.301, 511.988, 407.568
19, -942.282, 511.979, 407.558
20, -942.28, 511.991, 407.545
21, -942.351, 512, 407.607
22, -942.35, 512, 407.606
23, -942.362, 512, 407.619
24, -942.349, 511.988, 407.617
25, -942.35, 511.988, 407.618
26, -942.349, 511.978, 407.626
27, -942.358, 511.98, 407.634
28, -942.348, 511.973, 407.63
29, -942.35, 511.98, 407.625
30, -942.344, 511.976, 407.624
31, -942.344, 511.977, 407.623
32, -942.349, 511.981, 407.624
33, -942.349, 511.979, 407.625
34, -942.348, 511.986, 407.618
35, -942.344, 511.978, 407.621
36, -942.338, 511.98, 407.614
37, -956.725, 512, 402.996
38, -956.722, 512, 402.993
39, -956.718, 511.997, 402.991
40, -956.718, 511.998, 402.991
41, -956.721, 512, 402.992
42, -956.72, 511.999, 402.993
43, -956.716, 512, 402.987
44, -956.713, 511.994, 402.989
45, -956.709, 511.996, 402.983
46, -956.703, 511.991, 402.982
47, -956.708, 511.994, 402.984
48, -957.925, 511.993, 404.852
49, -957.92, 511.987, 404.853
