iteration,fitness,x0,x1
0, 640.188, -479.413, 480.586
1, -855.663, 361.959, 512
2, -854.108, 362.061, 511.865
3, -888.884, -470.561, 383.373
4, -888.892, -470.569, 383.373
5, -888.824, -470.558, 383.316
6, -888.881, -470.591, 383.341
7, -957.48, 512, 404.398
8, -957.493, 512, 404.41
9, -957.473, 512, 404.39
10, -957.449, 511.99, 404.376
11, -957.424, 511.988, 404.353
12, -957.42, 511.999, 404.338
13, -957.404, 512, 404.321
14, -957.407, 512, 404.324
15, -957.378, 511.986, 404.309
16, -957.395, 511.992, 404.32
17, -957.415, 511.995, 404.337
18, -957.42, 512, 404.337
19, -957.414, 511.998, 404.333
20, -957.411, 511.985, 404.343
21, -957.635, 512, 404.554
22, -957.633, 511.987, 404.564
23, -957.632, 511.986, 404.564
24, -957.622, 511.988, 404.552
25, -957.62, 511.98, 404.558
26, -957.627, 511.978, 404.568
27, -957.623, 511.983, 404.558
28, -957.619, 511.982, 404.556
29, -957.615, 511.973, 404.56
30, -957.598, 511.965, 404.551
31, -957.595, 511.972, 404.541
32, -957.594, 511.973, 404.539
33, -957.595, 511.975, 404.538
34, -957.599, 511.975, 404.543
35, -957.603, 511.973, 404.548
36, -957.595, 511.971, 404.542
37, -957.591, 511.971, 404.538
38, -957.592, 511.973, 404.537
39, -957.599, 511.979, 404.538
40, -957.588, 511.973, 404.533
41, -957.6, 511.978, 404.539
42, -957.607, 511.982, 404.543
43, -957.616, 511.989, 404.545
44, -957.618, 511.987, 404.549
45, -957.619, 511.982, 404.555
46, -957.613, 511.978, 404.553
47, -957.621, 511.983, 404.555
48, -957.619, 511.979, 404.558
49, -957.629, 511.984, 404.564
