iteration,agent_id,fitness,x0,x1
0, 0, 350.997, -131.408, -367.659
0, 1, -54.7986, 375.579, 182.34
0, 2, -419.917, 94.6347, -386.369
0, 3, 454.852, 424.655, 359.728
0, 4, -455.08, 507.247, 34.8401
0, 5, -70.0619, -189.521, -82.8764
0, 6, 432.723, -171.522, -409.152
0, 7, -125.253, -211.102, -135.217
0, 8, 53.6656, -245.17, -137.1
0, 9, -325.081, 242.607, -192.638
0, 10, 673.048, 342.265, 317.317
0, 11, -159.939, 471.226, -394.991
0, 12, 151.149, 290.92, 149.2
0, 13, -468.983, 244.723, 248.508
0, 14, 193.44, 364.455, -13.584
0, 15, 294.344, -271.045, -361.807
0, 16, 317.029, -156.116, -427.221
0, 17, -46.9613, 42.1233, -92.9076
0, 18, 39.8201, 300.808, -342.29
0, 19, 360.415, 455.976, 105.93
0, 20, -283.416, -378.728, 77.6222
0, 21, 86.4187, 214.816, -86.7294
0, 22, 59.793, 33.0755, 195.512
0, 23, 323.678, 200.71, 168.795
0, 24, -213.566, 125.991, 260.926
0, 25, 710.667, -467.068, 210.73
0, 26, -60.132, 240.344, -237.988
0, 27, -58.0696, 104.608, -232.558
0, 28, 201.889, 46.2712, 437.08
0, 29, 48.2636, -222.178, 433.298
0, 30, 374.942, -307.874, 75.1121
0, 31, -298.327, -489.987, -378.291
0, 32, -108.635, 413.016, 510.666
0, 33, -191.002, 143.97, -384.649
0, 34, -257.675, -480.444, 62.9337
0, 35, 534.04, 320.338, -273.753
0, 36, 74.9091, 152.069, -473.121
0, 37, -21.2421, -288.76, 141.442
0, 38, -42.167, -479.498, -268.588
0, 39, 150.649, -88.1675, 114.04
0, 40, 447.645, -235.819, 406.665
0, 41, 466.827, -155.676, -386.176
0, 42, -86.5355, 53.7489, 107.1
0, 43, -40.6458, -13.2957, 42.5727
0, 44, -535.952, 446.586, 184.879
0, 45, 285.445, -66.8354, 317.612
0, 46, 81.786, -42.1813, 75.6372
0, 47, -188.982, -374.196, -462.78
