iteration,fitness,x0,x1
0, -143.88, 99.2083, 133.184
1, -814.586, -321.518, 512
2, -814.441, -321.401, 511.966
3, -937.947, 512, 399.663
4, -937.905, 511.967, 399.654
5, -937.851, 511.968, 399.597
6, -937.852, 511.964, 399.602
7, -937.831, 511.922, 399.622
8, -937.844, 511.905, 399.652
9, -937.844, 511.924, 399.634
10, -937.805, 511.908, 399.61
11, -937.796, 511.922, 399.587
12, -937.793, 511.935, 399.571
13, -937.799, 511.92, 399.592
14, -937.799, 511.902, 399.61
15, -937.809, 511.92, 399.602
16, -937.806, 511.92, 399.599
17, -937.81, 511.916, 399.606
18, -937.809, 511.927, 399.595
19, -937.796, 511.92, 399.588
20, -937.811, 511.924, 399.6
21, -937.81, 511.911, 399.612
22, -937.805, 511.901, 399.616
23, -937.786, 511.893, 399.606
24, -937.797, 511.899, 399.61
25, -937.795, 511.901, 399.606
26, -937.777, 511.89, 399.6
27, -937.788, 511.894, 399.606
28, -957.886, 512, 404.806
29, -957.88, 512, 404.8
30, -957.867, 511.995, 404.792
31, -957.864, 512, 404.784
32, -957.858, 512, 404.778
33, -957.861, 511.994, 404.786
34, -957.86, 511.987, 404.794
35, -957.865, 511.994, 404.79
36, -957.864, 511.995, 404.789
37, -957.865, 511.993, 404.792
38, -957.865, 511.998, 404.787
39, -957.858, 511.994, 404.784
40, -957.866, 511.997, 404.789
41, -957.866, 511.99, 404.796
42, -957.863, 511.985, 404.798
43, -957.853, 511.98, 404.792
44, -957.859, 511.983, 404.795
45, -957.857, 511.985, 404.792
46, -957.847, 511.978, 404.789
47, -957.854, 511.981, 404.793
48, -957.85, 511.978, 404.791
49, -957.85, 511.983, 404.788
