iteration,fitness,x0,x1
0, -340.895, 396.708, 501.6
1, -727.843, -300.895, 502.448
2, -728.081, -301.036, 502.591
3, -803.986, -300.887, 512
4, -803.961, -300.876, 511.984
5, -817.703, -317.054, 512
6, -817.685, -317.035, 512
7, -816.27, -317.005, 511.97
8, -957.184, 512, 404.099
9, -957.17, 512, 404.085
10, -957.13, 511.973, 404.072
11, -957.133, 511.992, 404.056
12, -957.118, 511.974, 404.059
13, -957.12, 511.973, 404.062
14, -957.133, 511.978, 404.07
15, -957.135, 511.97, 404.08
16, -957.16, 511.983, 404.092
17, -957.13, 511.969, 404.076
18, -957.139, 511.966, 404.088
19, -957.139, 511.969, 404.085
20, -957.15, 511.967, 404.098
21, -957.159, 511.972, 404.102
22, -957.15, 511.976, 404.089
23, -957.134, 511.972, 404.077
24, -957.14, 511.979, 404.076
25, -957.15, 511.983, 404.082
26, -957.15, 511.991, 404.073
27, -957.163, 511.994, 404.083
28, -957.164, 511.998, 404.082
29, -957.177, 512, 404.092
30, -957.173, 512, 404.088
31, -957.177, 512, 404.093
32, -957.184, 512, 404.099
33, -957.182, 512, 404.097
34, -957.186, 512, 404.101
35, -957.186, 512, 404.101
36, -957.185, 511.995, 404.105
37, -957.187, 511.992, 404.11
38, -957.178, 511.99, 404.103
39, -957.188, 511.996, 404.107
40, -957.195, 512, 404.11
41, -957.198, 511.998, 404.116
42, -957.195, 511.998, 404.112
43, -957.197, 512, 404.113
44, -957.204, 512, 404.119
45, -957.195, 511.994, 404.116
46, -957.203, 511.998, 404.121
47, -957.208, 511.998, 404.125
48, -957.202, 511.992, 404.126
49, -957.21, 511.996, 404.13
