iteration,fitness,x0,x1
0, 123.153, 192.105, 0.0925593
1, -845.443, 420.848, 444.309
2, -845.308, 420.767, 444.242
3, -845.301, 420.712, 444.284
4, -888.322, 512, 411.409
5, -888.346, 512, 411.434
6, -941.905, 512, 407.16
7, -941.922, 512, 407.177
8, -941.873, 511.985, 407.143
9, -950.049, 512, 406.833
10, -950.061, 512, 406.845
11, -950.079, 511.996, 406.867
12, -950.068, 512, 406.853
13, -950.038, 511.979, 406.842
14, -950.026, 511.964, 406.845
15, -950.031, 511.973, 406.842
16, -950.044, 511.969, 406.859
17, -950.026, 511.954, 406.855
18, -950.028, 511.962, 406.85
19, -950.038, 511.958, 406.863
20, -952.276, 511.968, 401.59
21, -958.415, 512, 403.879
22, -958.426, 512, 403.89
23, -958.435, 512, 403.899
24, -958.43, 511.995, 403.899
25, -958.423, 511.995, 403.892
26, -958.425, 512, 403.89
27, -958.435, 512, 403.899
28, -958.431, 511.994, 403.902
29, -958.424, 511.989, 403.9
30, -958.417, 511.992, 403.89
31, -958.431, 512, 403.895
32, -958.435, 512, 403.899
33, -958.434, 512, 403.898
34, -958.438, 511.997, 403.905
35, -958.439, 512, 403.903
36, -958.433, 512, 403.898
37, -958.423, 511.995, 403.892
38, -958.419, 511.999, 403.884
39, -958.426, 512, 403.89
40, -958.416, 511.997, 403.884
41, -958.424, 512, 403.888
42, -958.423, 512, 403.887
43, -958.423, 511.994, 403.893
44, -958.417, 511.992, 403.889
45, -958.417, 511.995, 403.887
46, -958.418, 512, 403.882
47, -958.418, 512, 403.882
48, -958.415, 512, 403.879
49, -958.409, 511.994, 403.878
