iteration,fitness,x0,x1
0, 58.132, 205.94, 165.551
1, -739.088, -440.892, 397.611
2, -739.056, -440.86, 397.612
3, -739.062, -440.81, 397.693
4, -790.979, 372.228, 512
5, -790.984, 372.258, 511.974
6, -810.377, -303.233, 512
7, -810.395, -303.254, 512
8, -810.41, -303.285, 511.987
9, -817.752, 341.604, 512
10, -817.736, 341.596, 511.991
11, -817.753, 341.605, 512
12, -817.739, 341.589, 512
13, -817.713, 341.578, 511.982
14, -817.719, 341.584, 511.984
15, -853.67, 350.556, 512
16, -853.659, 350.544, 512
17, -853.65, 350.549, 511.986
18, -853.655, 350.56, 511.98
19, -863.358, -480.298, 384.674
20, -933.571, 440.544, 454.065
21, -933.573, 440.535, 454.076
22, -945.908, 512, 400.356
23, -945.888, 511.991, 400.344
24, -945.881, 511.988, 400.34
25, -945.895, 511.992, 400.351
26, -945.888, 511.984, 400.351
27, -945.875, 511.979, 400.343
28, -945.878, 511.982, 400.344
29, -945.879, 511.987, 400.339
30, -945.878, 511.99, 400.335
31, -945.888, 511.994, 400.341
32, -945.883, 511.989, 400.341
33, -945.893, 511.994, 400.346
34, -945.879, 511.987, 400.339
35, -945.88, 511.992, 400.335
36, -945.874, 511.99, 400.331
37, -945.886, 511.994, 400.339
38, -945.877, 511.988, 400.336
39, -945.883, 511.994, 400.336
40, -945.877, 511.989, 400.334
41, -945.876, 511.99, 400.333
42, -945.878, 511.986, 400.339
43, -945.88, 511.983, 400.344
44, -945.871, 511.98, 400.338
45, -945.866, 511.977, 400.336
46, -957.353, 512, 404.27
47, -957.348, 511.994, 404.271
48, -957.341, 511.988, 404.269
49, -957.348, 511.989, 404.275
