iteration,fitness,x0,x1
0, 197.742, -26.3699, -239.639
1, -842.644, 364.84, 512
2, -882.661, 442.777, 450.367
3, -882.594, 442.689, 450.377
4, -882.661, 442.777, 450.367
5, -882.634, 442.725, 450.385
6, -894.316, -464.447, 384.871
7, -894.309, -464.468, 384.844
8, -894.287, -464.467, 384.822
9, -894.262, -464.447, 384.817
10, -894.256, -464.441, 384.818
11, -894.221, -464.417, 384.806
12, -894.22, -464.434, 384.788
13, -894.196, -464.417, 384.781
14, -894.235, -464.438, 384.8
15, -894.235, -464.457, 384.781
16, -894.247, -464.459, 384.79
17, -894.25, -464.467, 384.786
18, -894.256, -464.465, 384.793
19, -894.24, -464.45, 384.793
20, -895.137, 445.856, 454.702
21, -924.168, 432.284, 446.741
22, -924.153, 432.271, 446.738
23, -924.154, 432.271, 446.74
24, -924.152, 432.26, 446.749
25, -924.162, 432.262, 446.757
26, -924.15, 432.255, 446.753
27, -924.153, 432.262, 446.748
28, -924.147, 432.257, 446.746
29, -955.066, 512, 405.747
30, -955.067, 512, 405.748
31, -955.065, 511.991, 405.755
32, -955.073, 511.993, 405.762
33, -955.064, 511.987, 405.758
34, -955.066, 511.993, 405.755
35, -955.061, 511.989, 405.753
36, -955.061, 511.99, 405.752
37, -955.066, 511.994, 405.753
38, -955.065, 511.992, 405.754
39, -955.065, 511.998, 405.748
40, -955.061, 511.991, 405.751
41, -955.056, 511.993, 405.744
42, -955.05, 511.988, 405.743
43, -955.055, 511.991, 405.745
44, -955.051, 511.994, 405.739
45, -955.046, 511.994, 405.733
46, -955.056, 511.998, 405.739
47, -955.053, 512, 405.734
48, -955.048, 511.994, 405.736
49, -955.053, 511.994, 405.74
