iteration,agent_id,fitness,x0,x1
0, 0, -331.115, 413.298, -74.4973
0, 1, 272.318, 467.483, 131.458
0, 2, 67.7985, -141.322, -17.2165
0, 3, -36.4757, -59.7807, -373.036
0, 4, 279.16, 490.374, -150.605
0, 5, -524.719, 409.683, -392.773
0, 6, -399.345, 417.887, -55.5238
0, 7, 127.499, 143.885, -327.61
0, 8, 112.901, 94.6675, -91.3231
0, 9, 3.96127, -152.278, -170.114
0, 10, 186.472, 346.77, 37.4249
0, 11, 84.0428, 141.905, -213.445
0, 12, -373.618, -285.09, 294.7
0, 13, -270.559, 433.385, -311.187
0, 14, 147.65, -202.339, -355.355
0, 15, 295.416, -268.309, -357.86
0, 16, 711.546, 443.025, -495.775
0, 17, 270.677, -444.396, 149.917
0, 18, 210.555, -312.132, -132.28
0, 19, 14.8602, -259.138, -61.4921
0, 20, -360.437, 281.467, 243.365
0, 21, -139.278, 407.958, -113.417
0, 22, 365.807, -111.767, -391.545
0, 23, 61.3373, 130.53, -209.402
0, 24, -27.1759, -55.109, 14.9106
0, 25, 491.165, 403.448, 49.9404
0, 26, 112.362, 213.267, 124.32
0, 27, -59.5863, -488.858, -363.138
0, 28, 482.915, 449.737, 257.398
0, 29, -34.9483, -254.398, -287.815
0, 30, 122.585, -195.502, -348.534
0, 31, 164.182, -118.941, 345.047
0, 32, 213.425, 87.5982, -265.612
0, 33, 344.701, -285.124, 436.362
0, 34, -4.386, -327.09, -273.4
0, 35, -25.4272, 200.384, -510.811
0, 36, -136.179, -10.3458, 429.481
0, 37, 14.1832, 342.48, -411.505
0, 38, -117.865, 281.01, -143.368
0, 39, 286.749, 330.744, -31.1219
0, 40, 268.337, 353.455, -12.1081
0, 41, -291.829, 508.176, 91.8521
0, 42, -505.143, -129.682, 445.283
0, 43, -554.208, -506.494, 1.38142
0, 44, -186.208, 221.248, -41.6387
0, 45, 31.0361, 212.691, -81.8235
0, 46, -40.0349, 264.168, 432.051
0, 47, -343.988, -421.207, -191.161
0, 48, -112.62, 358.55, 382.829
0, 49, -230.366, 203.975, 88.9477
0, 50, 11.0622, -338.809, -29.4235
